,v_max_1,Ka1_1,Ka2_1,Ka3_1,K_g6p_1,Ks_g6p_pgi,Kp_f6p_pgi,kcat_f_2,Ks_f6p_3,Ks_atp_3,Kp_fbp_3,Kp_adp_3,kcat_f_3,Ks_fbp_4,Kp_g3p_4,Kp_dhap_4,kcat_f_4,kcat_f_5,Ks_dhap_5,Kp_g3p_5,kcat_f_6,Ks_g3p_6,Ks_pi_6,Ks_nad_6,Kp_pgp_6,Kp_nadh_6,kcat_f_7,Ks_pgp_7,Ks_adp_7,Ks_3pg_7,Ks_atp_7,kcat_f_8,Ks_3pg_8,Ks_2pg_8,kcat_f_9,Ks_2pg_9,Ks_pep_9
v_max_1,2676828.0569531345,102464.71659944365,14490.57831349511,115811.49367569572,0.04641508061732081,1.2067917479809862,1.9714404428477286,-42.496310097460864,0.11545837058981466,0.16252227521035426,-1.1221729111041283,-1.3585411572954855,203.68053455304639,-25.77303303774065,255.84938084387548,125.1572471355842,-30.062496913019256,5499449.958232524,8781.246044041467,1495.9790718561053,-86633.85111789286,-3422.4615188564276,-2038.095162497264,-173.04579986553983,-0.02521376581651216,-0.02316947221535138,14326.01454111953,228.26435014573832,209.41282025258167,-0.7164809985756063,-0.6139273753365808,48137.905615376054,190.13684189304814,-7891.508278507671,-10236350.618409257,-21362.183453472946,569473.3471023557
Ka1_1,102464.71668858457,3922.222602754749,554.5181708738694,4432.9189511536515,0.0017768374785032594,0.04618602316930232,0.07544890578444899,-1.6264255128847238,0.004427182962912345,0.006232833313268595,-0.043032702841190054,-0.05209315151232851,7.8110301838775875,-0.988042756341469,9.809325228130819,4.798558197606556,-1.1524852677868147,210784.18277460942,336.5313691886038,57.33546878436217,-3321.5013744962566,-131.18187378729496,-78.1195466717644,-6.632791093090036,-0.0009661532802703382,-0.0008878190491905253,549.2877715338417,8.751761854708915,8.029628989600734,-0.02761504153039093,-0.023651176509953863,1844.9867322920788,7.287569180032925,-302.473221651829,-392659.6833495521,-819.4344675566058,21851.714315541132
Ka2_1,14490.577955122013,554.5181566721968,79.27683043912086,627.5166496578862,0.00025045544884059627,0.00664883754813822,0.010858863628229383,-0.23384611850124792,0.0004874408693966097,0.0006681504602761266,-0.004648157468177402,-0.005693937644228407,0.8493616145023839,-0.12887967419945573,1.2719487373471827,0.6222160419239793,-0.1503265528954926,28251.154380487078,45.21366754069258,7.6884496153474196,-438.022107098906,-17.462185096051677,-10.398829872885727,-0.8829194317610924,-0.00013039829341665818,-0.00011982579656691269,71.5808422118329,1.142762468667874,1.0442474767829928,-0.0023148172567249675,-0.002075501796013308,246.21778477909837,0.9935891486160552,-38.61083110218811,-50273.30937216377,-104.93513469205647,2768.7553684650766
Ka3_1,115811.49324085016,4432.918930652891,627.5166627987412,5011.318085343512,0.002007650744256391,0.05218553146277812,0.08526569871816753,-1.8377670419411685,0.005040093814229006,0.007100274009501471,-0.0490245995394363,-0.059329440687443696,8.89128261635489,-1.111664787203164,11.03323076774199,5.3972723335202675,-1.2966813528517311,236951.00175910737,378.5668558906825,64.47451371679041,-3730.512471715107,-147.51460290349934,-87.84577912135167,-7.458603203056797,-0.001087647839691077,-0.0009994630135446425,617.3505429582648,9.837561740489374,9.023295181738966,-0.030734399198358832,-0.026351168948176927,2074.915649536581,8.177090567326976,-341.46393737126783,-440483.46434310055,-919.2603350573447,24480.048795040144
K_g6p_1,0.060975066512713026,0.0023339527000145782,0.00033046621646695175,0.0026383492729551883,1.0570277348922984e-09,2.6562237431172615e-08,4.337082132356812e-08,-9.364490576221627e-07,3.209504593915983e-09,4.593321994297626e-09,-3.160394783944094e-08,-3.7981537154320274e-08,5.689413472403004e-06,-5.071650540379276e-07,4.88494647221254e-06,2.389633927399899e-06,-5.917986048268421e-07,0.055885747916689224,7.265023723873146e-05,1.2837196624918713e-05,-0.001008435161737974,-2.6805089143941406e-05,-1.5962583473249968e-05,-1.3553133307397065e-06,-3.1139099933984225e-10,-2.8614378666158904e-10,0.0002720695503917108,4.354985853780059e-06,3.957501008539848e-06,-2.471007394285536e-08,-2.067934599160111e-08,0.0010890894506229577,4.29611864163176e-06,-0.00017894215280317674,-0.23186543876453503,-0.0004838726045586809,0.012910888138150394
Ks_g6p_pgi,1.2215726193720629,0.046751855046805735,0.006728484562627446,0.052825000647501195,2.085010081960423e-08,2.1182524057593666,3.3867994711541365,-71.38679469918236,-0.005364528064533547,-0.00825312593154236,0.05609666615148582,0.06529650119231754,-9.66094945815708,-0.004590547939549796,0.050762449840343664,0.02483216142463838,-0.00534627501196475,926.9057314385794,1.2726570209561932,0.23498841575231472,-13.683165630041756,-0.41817668165750577,-0.2490265632577755,-0.021143764796115634,-2.490025037050876e-06,-2.288138613153177e-06,3.6098480704437126,0.05620093037670552,0.054048245939554825,0.00015376728570722315,0.00012267614897277696,-0.05472258281673415,-0.00038423366001295953,-0.005820889223919925,-3.0864692091957626,-0.0064333435593706655,0.18317876531461982
Kp_f6p_pgi,1.9714658064201134,0.07544987667034175,0.010859000545179747,0.08526679637687747,3.362621345240762e-08,3.3867994619425494,5.428225913035673,-114.23441495786128,-0.00852932735626146,-0.013122051429284852,0.08919083738565896,0.10381810660764489,-15.364666841688425,-0.007188750989153771,0.07957134594784727,0.03892500292118122,-0.00837129688930507,1537.8267475141467,2.1229701674096,0.3911758004606136,-22.563638476202144,-0.6951823468531539,-0.41398499310662995,-0.03514966921178286,-4.136336781950134e-06,-3.800970579627582e-06,5.682819264172221,0.08847438535759963,0.085085588555145,0.0002372927407295792,0.00018931213087746383,-0.09480294997985468,-0.0006535683220881931,-0.00885769645824633,-4.361033492605825,-0.009062068500956868,0.3028495861201043
kcat_f_2,-42.18744632795842,-1.6146017851026915,-0.23218180823929702,-1.8244045897107914,-7.204333809317009e-07,-71.38679437881427,-114.23441476482446,2406.4989029796193,0.18043799436582122,0.27759711651374386,-1.886833197280698,-2.1962732154257196,324.98089279080494,0.15356607322462854,-1.6986407530396561,-0.8309473147872598,0.1788406123687266,-31588.237737578806,-43.42789983303163,-8.014651853004072,465.3718192940071,14.245167582285625,8.483077325106256,0.7202612820172882,8.48363035776092e-05,7.795793982753574e-05,-120.98067098426412,-1.8835220509299238,-1.811373537403431,-0.005112563728738352,-0.004078800610958602,1.8686733458722598,0.01311001956684241,0.1967755644581964,106.11069496445842,0.2209748636298429,-6.6126022910261675
Ks_f6p_3,0.11541876929178395,0.004425664142862908,0.00048724432066122236,0.0050383890464207005,2.6285660269925682e-09,-0.005364530361900715,-0.008529327308972923,0.18043794471658534,0.0003010982563300356,0.00046322611040768876,-0.0031484042933982753,-0.003664758459529428,0.545680946890355,0.0005273260846226575,-0.006317953952628867,-0.0030906400147961855,0.000614176499357023,-671.6294230717034,-0.9007940057861733,-0.16783809439627642,8.498887730894884,0.23657271676693664,0.14088038187236307,0.011961541857209311,1.535224682078395e-06,1.4107516317808865e-06,-0.7458568097507869,-0.011614824152866928,-0.011172972316735159,-0.0004717325885723162,-0.0003764059232316291,0.06703613595067713,0.000332513704160115,-0.006109490674318436,-8.730790589501645,-0.018368909068393696,0.24779176994118476
Ks_atp_3,0.18212884386971784,0.0069833278482150166,0.0007742276262631406,0.007948734106617365,4.123496034778862e-09,-0.008253120769441817,-0.013122037318264813,0.27759673794785217,0.0004632280058313101,0.0007126554037111965,-0.004843697925395784,-0.005638088878143815,0.8395089947217138,0.0008111435302399008,-0.009718519508974979,-0.004754141214898123,0.0009447385657981584,-1033.2000987577342,-1.3856997832431264,-0.25818953300512854,13.074131770460266,0.36390289785723284,0.2167062200374123,0.018399584720372928,2.361587285082453e-06,2.1701143519529225e-06,-1.1473917236474074,-0.01786770114488809,-0.01718799474397896,-0.0007257363641289306,-0.0005790812585533732,0.10324234999469421,0.0005120181196901489,-0.009415445808788196,-13.455227114976424,-0.02830836896155102,0.3825006888787059
