,v_max_1,Ka1_1,Ka2_1,Ka3_1,K_g6p_1,Ks_g6p_pgi,Kp_f6p_pgi,kcat_f_2,Ks_f6p_3,Ks_atp_3,Kp_fbp_3,Kp_adp_3,kcat_f_3,Ks_fbp_4,Kp_g3p_4,Kp_dhap_4,kcat_f_4,kcat_f_5,Ks_dhap_5,Kp_g3p_5,kcat_f_6,Ks_g3p_6,Ks_pi_6,Ks_nad_6,Kp_pgp_6,Kp_nadh_6,kcat_f_7,Ks_pgp_7,Ks_adp_7,Ks_3pg_7,Ks_atp_7,kcat_f_8,Ks_3pg_8,Ks_2pg_8,kcat_f_9,Ks_2pg_9,Ks_pep_9
kcat_f_6,-0.015941705332711,-0.01596708789612156,-0.014810854444859361,-0.015865358681296987,-0.011170501997113568,-0.0028305115759168576,-0.0029156819147997865,0.002856029935162761,0.14745819898390983,0.14744989273670597,-0.14712268577281287,-0.14715080351099113,0.14793319965198665,0.4356694995182259,-0.4583417547534312,-0.45834175025249846,0.4348541383050449,-0.9870257710235097,-0.9775882121138713,-0.9825402434649266,1.0,0.9723849546991865,0.9723849546946497,0.9723849546721586,0.9828625502571002,0.9828625502599346,-0.40688024545546364,-0.4068545746037383,-0.4069172943310977,-0.22296929640758695,-0.22296083889192883,0.009397600668408265,0.014933602867178413,0.034062322677055626,0.03126154318876381,0.03137214395177867,-0.02010247465682408
Ks_g3p_6,-0.011933341530907832,-0.011949272053416527,-0.01118816886836199,-0.01188756087540337,-0.007014189334461209,-0.001639171478562821,-0.0017021838935836722,0.001656536980599827,0.07777663727357226,0.07776754743507805,-0.07743466103481206,-0.07746383346296781,0.07795536787170496,0.37347771883146086,-0.3966935403386356,-0.3966935395441936,0.37261571339542243,-0.9665958292117953,-0.9862744050453851,-0.9819144304934477,0.9723849546991865,1.0,1.0,1.0,0.9979261055901971,0.9979261056048401,-0.3528168728832225,-0.35278955166821924,-0.3528555331994157,-0.19487241920765913,-0.1948636479608461,0.00682491115904608,0.011658284237186756,0.02846150917780255,0.025597714605186624,0.02571977559758567,-0.014530006868177979
Ks_pi_6,-0.011933340912255352,-0.0119492714347943,-0.011188168252645979,-0.011887560256616907,-0.007014188872924724,-0.0016391714782309965,-0.0017021838932431972,0.0016565369802501828,0.0777766372760324,0.07776754743718381,-0.07743466103713716,-0.07746383346541667,0.07795536787411361,0.3734777188272057,-0.39669354033359705,-0.3966935395391544,0.37261571339116684,-0.9665958292076142,-0.9862744050434069,-0.981914430490967,0.9723849546946497,1.0,1.0,1.0,0.9979261055861339,0.9979261056007767,-0.35281687288029007,-0.3527895516649913,-0.35285553319678364,-0.19487241921363163,-0.19486364796705608,0.006824911285413762,0.011658284319452861,0.02846150899777583,0.025597714260053715,0.025719775253309617,-0.014530006515681072
Ks_nad_6,-0.01193333652983256,-0.011949267052625634,-0.011188163889370134,-0.011887555873137305,-0.007014184887791229,-0.0016391714760971663,-0.0017021838910733437,0.0016565369780204798,0.07777663731201201,0.07776754747186596,-0.07743466107165133,-0.07746383350055745,0.07795536790972445,0.37347771876151253,-0.39669354028129566,-0.3966935394868542,0.3726157133254562,-0.9665958291934839,-0.9862744050393216,-0.9819144304851237,0.9723849546721586,1.0,1.0,1.0,0.9979261055612523,0.9979261055758952,-0.3528168728389438,-0.35278955162233494,-0.3528555331567802,-0.1948724192463136,-0.19486364800027495,0.006824912172255141,0.011658284896015725,0.028461507731021088,0.02559771183894488,0.025719772838201704,-0.01453000404340717
Kp_pgp_6,-0.017216624158852896,-0.017234571568439397,-0.01636126387581529,-0.017164559739079734,-0.01234018171204882,-0.001911642671097757,-0.0019836647976506786,0.001932252106198425,0.09885542676324069,0.09884698520681649,-0.0985127571739054,-0.09854142998068813,0.09906043030713395,0.3626215046695108,-0.3861417822121681,-0.38614177537489064,0.3617543786128679,-0.9807890125275623,-0.9935996423005025,-0.9914530739972987,0.9828625502571002,0.9979261055901971,0.9979261055861339,0.9979261055612523,1.0,1.0000000000000002,-0.3408118904872863,-0.3407852469105377,-0.34084984455943956,-0.18968153314542036,-0.18967291872376452,0.006267863354293081,0.011511154117954094,0.03055122791799352,0.02934201950762102,0.029450573207034907,-0.018598152479883865
Kp_nadh_6,-0.017216621291040325,-0.017234568700771093,-0.016361261021463472,-0.017164556870633348,-0.012340178174339158,-0.0019116426697902294,-0.0019836647963465542,0.0019322521048652287,0.09885542679650325,0.09884698524080779,-0.0985127572055359,-0.09854143001240467,0.09906043034015552,0.36262150459790277,-0.386141782174028,-0.38614177533675864,0.3617543785412245,-0.9807890125393179,-0.9935996423171151,-0.9914530740133498,0.9828625502599346,0.9979261056048401,0.9979261056007767,0.9979261055758952,1.0000000000000002,1.0,-0.3408118904512226,-0.34078524687463724,-0.3408498445232345,-0.18968153316415626,-0.1896729187413607,0.006267863939240282,0.01151115449845031,0.030551227083274374,0.029342017909805757,0.02945057161318041,-0.01859815084832967
kcat_f_7,0.014102631382485482,0.014125987802402293,0.012948162031447965,0.01404561723486203,0.012918049152803757,0.003994753133961215,0.003928499538563016,-0.003972063558462364,-0.06922990414623405,-0.06922855948208821,0.06916856465187819,0.06917614843057493,-0.07078273481641234,-0.9818521189773126,0.9811358019232412,0.9811358047435617,-0.9818717194425016,0.30170920397567524,0.26113827192491157,0.27466172033154357,-0.40688024545546364,-0.3528168728832225,-0.35281687288029007,-0.3528168728389438,-0.3408118904872863,-0.3408118904512226,1.0,0.9999999862252521,0.9999999845160488,0.47177238229994023,0.47177089487125534,0.016093716143249302,0.01446235346873476,-0.001367383886472907,-0.016278738392486614,-0.016168325386544877,0.020877346590778098
Ks_pgp_7,0.014287233562920268,0.014310560227235227,0.013132831530037609,0.014230308950387835,0.013124231110044411,0.0039945204679395305,0.003928262330119985,-0.003971831641207452,-0.06924558640181837,-0.06924423090252535,0.06918434529833684,0.06919191536750724,-0.07079851658116246,-0.9818525189445477,0.9811339201921783,0.9811339226538839,-0.9818721475031218,0.3016816723815694,0.2611098566015939,0.27463347165406055,-0.4068545746037383,-0.35278955166821924,-0.3527895516649913,-0.35278955162233494,-0.3407852469105377,-0.34078524687463724,0.9999999862252521,1.0,0.9999999700098274,0.47187067656820875,0.4718692291075219,0.016070661620777617,0.014435983507144716,-0.0014187291293012952,-0.016366997221801453,-0.016256320067873913,0.02097032326519333
Ks_adp_7,0.013912292960348509,0.0139356601656658,0.012758745482385994,0.013855227179654601,0.012705799853501568,0.0039944182869631585,0.003928166066967335,-0.003971726467309361,-0.06925591074019179,-0.06925457599763943,0.06919446637333736,0.06920206482622898,-0.0708087905281999,-0.981850691492725,0.9811370149233323,0.9811370181101942,-0.9818702534065125,0.301747599233669,0.2611778743248029,0.2747010779063017,-0.4069172943310977,-0.3528555331994157,-0.35285553319678364,-0.3528555331567802,-0.34084984455943956,-0.3408498445232345,0.9999999845160488,0.9999999700098274,1.0,0.47187697996830125,0.4718754525480561,0.015997821908478718,0.014388379862971722,-0.0013163494449512465,-0.016172112371364167,-0.016061932883421337,0.02077035451138802
Ks_3pg_7,-0.0024471855451382854,-0.002463325777404616,-0.0014955672183841577,-0.002427102924244393,-0.003560220459636416,0.0005646730529711593,0.0005443110790270872,-0.000556952958354348,-0.1453010905894735,-0.1452989689918901,0.1452602593810421,0.14526550342891908,-0.14608116383426686,-0.46221466947796686,0.4627366634200119,0.46273667729110574,-0.46219820691740343,0.17116306712028856,0.15182913554748845,0.15833270297254254,-0.22296929640758695,-0.19487241920765913,-0.19487241921363163,-0.1948724192463136,-0.18968153314542036,-0.18968153316415626,0.47177238229994023,0.47187067656820875,0.47187697996830125,1.0,1.000000022502531,-0.4312802549630472,-0.3609137970400449,-0.011107588242651144,0.01987507223721631,0.019945205882242675,-0.012896215398257905
Ks_atp_7,-0.002407021849786202,-0.0024231649269382044,-0.001455557266649801,-0.0023869281339840486,-0.003548462741360104,0.0005646733810687437,0.0005443115283977446,-0.0005569548826136576,-0.1452999208705512,-0.14529785349379165,0.14525908848035546,0.14526431788357325,-0.1460799976555479,-0.46221267400943844,0.462734966818097,0.46273498087610354,-0.4621962196058473,0.17115435982092603,0.15182023412856938,0.15832383272469097,-0.22296083889192883,-0.1948636479608461,-0.19486364796705608,-0.19486364800027495,-0.18967291872376452,-0.1896729187413607,0.47177089487125534,0.4718692291075219,0.4718754525480561,1.000000022502531,1.0,-0.4312729197688874,-0.3609091243630974,-0.011118937355942982,0.019853290119548866,0.019923479593398356,-0.012873856728941098
kcat_f_8,0.1646533413009469,0.1648620606909469,0.1547532737393046,0.16402802463376287,0.16982544301401226,-0.00021112914663617594,-0.00022771345697718092,0.00021273020878296314,0.02162011033553163,0.021595722439222552,-0.021509112915587804,-0.021531067578286885,0.021867807241127517,-0.01367777220280205,0.011995211981061817,0.01199499514366726,-0.01368808534719491,-0.007384815357493628,-0.007934425634822388,-0.007860619961089003,0.009397600668408265,0.00682491115904608,0.006824911285413762,0.006824912172255141,0.006267863354293081,0.006267863939240282,0.016093716143249302,0.016070661620777617,0.015997821908478718,-0.4312802549630472,-0.4312729197688874,1.0,0.9777771836858875,0.3451317417664393,-0.4480750917630475,-0.45041996416265584,0.24375346195895864
Ks_3pg_8,0.10172624536208819,0.10185762589961159,0.09768112415384853,0.10111132364539248,0.10496679652245483,-0.00023156450885120555,-0.0002455504992136667,0.00023363825167617506,0.0167741789069846,0.016758287292395424,-0.016697931047198897,-0.016712434276002157,0.017007133053772105,-0.009704452625325622,0.008392895898312665,0.008392755012696403,-0.00971814396869666,-0.01145638952481073,-0.012253424318740998,-0.012079080273026973,0.014933602867178413,0.011658284237186756,0.011658284319452861,0.011658284896015725,0.011511154117954094,0.01151115449845031,0.01446235346873476,0.014435983507144716,0.014388379862971722,-0.3609137970400449,-0.3609091243630974,0.9777771836858875,1.0,0.5276866135520342,-0.3455064992774004,-0.34789008087630713,0.15255324961262348
Ks_2pg_8,-0.25934708972466414,-0.25968831791000485,-0.23316727728328468,-0.2593584845236607,-0.2674984954815696,-0.00021405334787526355,-0.0002044189638332098,0.00021629565936684338,-0.01893192302636712,-0.018897301072506024,0.018793543659108305,0.018823710503477302,-0.018938311575298163,0.015330667369983935,-0.014062507313086586,-0.014062197142724981,0.015308429496276695,-0.025072272884699848,-0.026355012490866577,-0.025873296174743425,0.034062322677055626,0.02846150917780255,0.02846150899777583,0.028461507731021088,0.03055122791799352,0.030551227083274374,-0.001367383886472907,-0.0014187291293012952,-0.0013163494449512465,-0.011107588242651144,-0.011118937355942982,0.3451317417664393,0.5276866135520342,1.0,0.39439380925808026,0.393730450064805,-0.3822172167275174
kcat_f_9,-0.4571225848513436,-0.45808698944275955,-0.41253620510019473,-0.4546229829644478,-0.47391490473975784,-0.00015297985160020824,-0.00013675750333674112,0.00015925558088860107,-0.03676309945473347,-0.03669676470625706,0.03645511916497787,0.036513910945338,-0.03698446672036896,0.02760609891112338,-0.024277606784775342,-0.024277014252554567,0.02759007876331719,-0.024401100528986943,-0.02370029221601172,-0.023733538946098507,0.03126154318876381,0.025597714605186624,0.025597714260053715,0.02559771183894488,0.02934201950762102,0.029342017909805757,-0.016278738392486614,-0.016366997221801453,-0.016172112371364167,0.01987507223721631,0.019853290119548866,-0.4480750917630475,-0.3455064992774004,0.39439380925808026,1.0,0.9999673178064337,-0.8667370049847027
Ks_2pg_9,-0.45594641984901063,-0.4569056373713551,-0.4115533701749463,-0.45346204529204637,-0.47268749435955426,-0.00015239910366285426,-0.0001358218659803076,0.00015851352905644196,-0.0369677007352904,-0.036901533563416924,0.03666082395693538,0.03671946394080562,-0.037191103889542186,0.027547919949749356,-0.024231896362304856,-0.02423130529800656,0.027531765476072112,-0.024472111825190213,-0.02380099663348062,-0.02382537443333734,0.03137214395177867,0.02571977559758567,0.025719775253309617,0.025719772838201704,0.029450573207034907,0.02945057161318041,-0.016168325386544877,-0.016256320067873913,-0.016061932883421337,0.019945205882242675,0.019923479593398356,-0.45041996416265584,-0.34789008087630713,0.393730450064805,0.9999673178064337,1.0,-0.862681671545831
