,theta,std_err,ci_low,ci_high,cv_percent
v_max_1,82.53473873348763,0.6232255825900256,81.31321659161118,83.75626087536408,0.7551069914966098
Ka2_1,1.0478241200983907,0.11821138605805438,0.8161298034246041,1.2795184367721772,11.281605738084588
K_g6p_1,15.070247526778017,2.6595887197070156,9.857453636152266,20.283041417403766,17.647943174000602
kcat_f_2,194.73499844245373,70.29513844178703,56.956527096551156,332.5134697883563,36.097845278983065
kcat_f_3,241.26910078808038,16.08634476065001,209.73986505720637,272.7983365189544,6.667387041318445
kcat_f_4,3.489935992656884,0.0014173547171473127,3.487157977411275,3.4927140079024928,0.04061262785705942
