,v_max_1,Ka1_1,Ka2_1,Ka3_1,K_g6p_1,Ks_g6p_pgi,Kp_f6p_pgi,kcat_f_2,Ks_f6p_3,Ks_atp_3,Kp_fbp_3,Kp_adp_3,kcat_f_3,Ks_fbp_4,Kp_g3p_4,Kp_dhap_4,kcat_f_4,kcat_f_5,Ks_dhap_5,Kp_g3p_5,kcat_f_6,Ks_g3p_6,Ks_pi_6,Ks_nad_6,Kp_pgp_6,Kp_nadh_6,kcat_f_7,Ks_pgp_7,Ks_adp_7,Ks_3pg_7,Ks_atp_7,kcat_f_8,Ks_3pg_8,Ks_2pg_8,kcat_f_9,Ks_2pg_9,Ks_pep_9
Kp_fbp_3,-0.31751600503227045,0.1299611958084543,-0.4224519349103525,-0.014563955820156486,-0.4042996909005712,-0.10646240013409974,0.04521951155629073,-0.08454419482642911,0.8868172354531375,0.6459689043791991,0.9999999999999998,0.795816393262307,0.9703715601858347,0.9130309747338645,0.5260620802553407,-0.139711106099439,-0.07059270174231314,0.7302266695347528,0.28705618532189286,-0.09836181661109004,0.3073057695803411,-0.6002834215834978,-0.24195332031420566,0.3819168172962313,0.23801540560276796,0.4009651917691611,-0.3349122061998362,0.6447708644812458,-0.40448047989796443,-0.022195156958254976,0.08465928110796153,0.07980627797069344,0.7321923796254203,-0.21751517497977335,0.12985334844960067,0.09430856398410109,-0.1821439888393266
Kp_adp_3,-0.23469835833380606,-0.19658422529641212,-0.4663532847501113,0.2500226869582618,-0.5275738667285389,0.1945489824233223,-0.1915919835675536,0.2148128952316498,0.4287059309960384,0.9746007397924167,0.7958251297875352,1.0,0.8974814929606635,0.9536662772386507,0.4345868833550366,-0.3494692641130101,0.0119282831680902,0.7286462853369713,0.012056364312185907,0.14973879186971062,0.28770699583961273,-0.6071023460474517,-0.04396636472629303,0.4571336330473702,-0.07066442091377736,0.13130893682988515,-0.16518184169253927,0.6881810945432668,-0.5283917912593206,-0.1484648603563767,-0.11287161231745722,0.21350504123709413,0.7168670082248045,0.08996639866177396,0.15039852765542955,0.1326605291019228,-0.18929442664824755
kcat_f_3,-0.3247553333982193,0.026435465617507373,-0.4775377125584353,0.08300219073249879,-0.47576013476328777,-0.0031562880110805065,-0.046054605049020585,0.017436949264938696,0.7652833105222887,0.7869909634638572,0.9703746167299112,0.8974736168071972,0.9999999999999999,0.964915332929303,0.537236777337864,-0.22805420584007288,-0.030699221442314156,0.7694702252151676,0.21473926496403115,-0.002239434908156273,0.30567528795963145,-0.6272929663131726,-0.21847820357690986,0.4367342515751937,0.15647338267962843,0.3544342213309629,-0.25432492978578775,0.6907864344538104,-0.4832177518089055,-0.10477164837245287,0.052209289064687615,0.10970356788941026,0.796400237432105,-0.12832862238422468,0.17338601640249296,0.15085783110549533,-0.21100903708973798
Ks_fbp_4,-0.2573778993362057,-0.0973507622138251,-0.4813570166144473,0.17650242619894974,-0.5357176908649518,0.09921622135987074,-0.12483457215686716,0.13268835930753,0.6405008373964017,0.8739182700190398,0.9130371367400529,0.9536644158533513,0.9649202578933465,1.0,0.42620630986601643,-0.2694530822644779,-0.027472293428028444,0.7507260253896069,0.08486580437743038,0.07296731262648712,0.3581447178688878,-0.613744059608563,-0.08367040886166777,0.43344474063056876,0.004497829926347304,0.18515669746305008,-0.24303791828827404,0.6864174327571316,-0.4797780130566393,-0.10473328145028432,-0.06047317929282849,0.18411283323192582,0.7338413776771454,0.002978525356762392,0.14777001237144258,0.12194180463802977,-0.20045168017098686
Kp_g3p_4,-0.16173788376015513,-0.06822432521052331,-0.00448030173011318,0.013015438053095747,0.07422956910820115,0.0031560683887195636,0.07961842580036986,-0.033333442733802995,0.4074400663428016,0.4033625731176634,0.5260577069782374,0.43457092042969564,0.537227056124934,0.42619393606788786,0.9999999999999999,-0.5287185232945877,-0.04558555037687262,0.2779337213805469,-0.07395671431622297,0.07292382414520825,-0.2482786377209622,-0.8428380562684826,-0.4234179755457906,0.04477002890788209,0.1454278651825037,0.35165516294940136,0.11137800718623692,0.7943278870772433,-0.30973092532406543,-0.16886579036070104,0.2501219796763087,-0.057823005611948364,0.6210178903210269,-0.11267907677979298,0.04494118476332188,0.08314030093176629,0.0359598387386885
Kp_dhap_4,0.3209901249599907,0.8698506541621068,0.42180221211511104,-0.7941872843014295,0.3626031496454787,-0.8156090432592287,0.6711611266037002,-0.7853270822319272,0.08768938071939503,-0.4187588830306311,-0.13973032641829458,-0.34947126152466146,-0.22807194379053194,-0.2694583574002297,-0.5287521964503191,0.9999999999999999,0.043748257025796315,-0.20030023078531187,0.6767293926111824,-0.8399663815687444,0.18490865103415846,0.6315331651315063,-0.015389408157587436,-0.10837269888727451,0.6331614559598935,0.3145388514951824,-0.13543569203173114,-0.5327483534716261,0.550872560240267,0.6385253011225318,0.18973861996603983,-0.012575507307593183,-0.2277135504552431,-0.74946683895347,-0.07307384133694292,-0.10858349289749562,0.007071092114737001
kcat_f_4,0.1718712763828228,-0.003269897888803477,0.13674252536049317,-0.022656030647640057,0.06638729493889854,-0.008592951735476369,0.003739389017297631,-0.0028388042325701163,-0.11397380406434472,0.04267774196355547,-0.07058757302431776,0.011938739927328799,-0.03069080849066878,-0.027463660459906593,-0.045582008694405235,0.04372746096290051,0.9999999999999999,0.10706661555044364,0.02622373976717093,-0.06611254045922861,-0.04762699863877349,-0.040732990070574786,0.2102392197590591,0.2714726522259114,-0.0644501309752425,-0.06367560201284417,0.09979938129406701,0.10611735125905022,-0.16364802716660262,0.16855709390203089,-0.24790124323622434,0.03643739252345555,0.0965363387552122,0.01642780060720068,0.04855885299885719,0.08637339262324392,0.007436460354567738
kcat_f_5,-0.3618510961156577,-0.095427112675746,-0.48120403799224015,0.24944052213220166,-0.43307845897142083,0.17200993248720597,-0.2647646983392008,0.18663960812127003,0.544344238777701,0.6507793940165926,0.7302435358198013,0.7286588472740572,0.7694899711037204,0.7507387281686514,0.2779568037095365,-0.200321798498759,0.10705422907017348,1.0,0.20189637473058109,0.07719232476328419,0.2353312821697802,-0.5127653963578874,0.1946866003000692,0.8489465014787408,-0.07840808688657333,0.1318238177485378,-0.2388499973173199,0.6050056951153173,-0.7857414322975206,0.06113863413288038,-0.4567722815740933,-0.07651810497781807,0.6926150775600871,0.10339176072790242,0.14425460122149147,0.053724647982982196,-0.2513484672110307
Ks_dhap_5,-0.2769690080221601,0.8132102626748665,0.02871340519419314,-0.6289233891767482,0.21534977505348882,-0.6924678806691611,0.5164326185733612,-0.684300719035568,0.4418034463801754,-0.11148220042919033,0.2870417355735382,0.012034101693216274,0.21471851215325505,0.0848471077349997,-0.07397210518860883,0.6767754960397248,0.026227765233151956,0.20187356612285812,1.0,-0.6165286899788044,-0.08633766637348607,0.2212104556006179,-0.49198631098299295,0.21345939598283326,0.8910953331616143,0.8541947829805644,-0.08431266890919552,-0.21392898293612458,0.021165084093545138,0.22486460473936934,0.4221259136967377,-0.13448474559014365,0.31510851176274307,-0.7979111716873526,0.35779554913706174,0.3223464152151779,-0.3646031833427773
Kp_g3p_5,-0.4900707104002803,-0.9148602289862977,-0.6105921085309687,0.9598688766804171,-0.4913970734578646,0.9632457212865349,-0.9204424943107142,0.9530697287493933,-0.2668886401703184,0.22972063830610684,-0.0983374397928049,0.14974073184524306,-0.0022170443180948383,0.07297361277955962,0.07296747052407751,-0.83996578455842,-0.06614002760579393,0.0771625428205161,-0.6164695131066423,0.9999999999999999,-0.16794867365312743,-0.23476031024836283,0.05926343234106824,0.11212373247797189,-0.6981962885572146,-0.3961646286944618,0.138857774548918,0.1146044503953341,-0.5309959316077499,-0.8258998595298435,-0.19653929092480096,-0.05725795296908837,-0.004156567907855071,0.892342086296949,0.18724349920843514,0.22407535023569025,-0.11761621115413669
