,v_max_1,Ka1_1,Ka2_1,Ka3_1,K_g6p_1,Ks_g6p_pgi,Kp_f6p_pgi,kcat_f_2,Ks_f6p_3,Ks_atp_3,Kp_fbp_3,Kp_adp_3,kcat_f_3,Ks_fbp_4,Kp_g3p_4,Kp_dhap_4,kcat_f_4,kcat_f_5,Ks_dhap_5,Kp_g3p_5,kcat_f_6,Ks_g3p_6,Ks_pi_6,Ks_nad_6,Kp_pgp_6,Kp_nadh_6,kcat_f_7,Ks_pgp_7,Ks_adp_7,Ks_3pg_7,Ks_atp_7,kcat_f_8,Ks_3pg_8,Ks_2pg_8,kcat_f_9,Ks_2pg_9,Ks_pep_9
Kp_g3p_4,0.00010426334554408234,-0.06267642200721192,-0.04528636069772522,-0.0011634253459421404,2.709141688270135e-05,-3.6317932977264826e-05,7.791966152050949e-07,5.829953700313302e-07,-0.0010779099039241447,-0.00046365634651677833,2.705155432511138e-07,2.6969674214140154e-07,1.4394208412534094e-06,-0.08145272498401483,4.382668933559678e-10,4.349486812870943e-10,0.009405405829106364,2.9191009599308086e-08,-9.182872116287016e-05,3.1456798939913213e-11,1.1747914374884886e-07,-5.878594749785832e-06,-9.179286807624109e-07,-0.006189372527833074,6.719000897289121e-14,6.708778370251231e-14,6.575035158011598e-08,-0.0012855254576781933,-0.0012855254576780882,2.865419605962928e-10,2.9036103832608247e-10,1.9011840244036669e-06,-0.00028407518402596656,2.624081882059613e-07,3.435381813444464e-06,-0.0017840153992340966,1.3756148670405562e-06
Kp_dhap_4,0.00010347394553059728,-0.06220188545633238,-0.044943488007818125,-0.0011546168046567683,2.6886301990781455e-05,-3.60429621653048e-05,7.732971515408628e-07,5.785813878158005e-07,-0.0010697488182784562,-0.00046014590548611807,2.684674124111194e-07,2.676548106191411e-07,1.4285226792429366e-06,-0.08083602904101303,4.349486812870943e-10,4.3165559210909145e-10,0.00933419549675427,2.8969998243389127e-08,-9.113346634109125e-05,3.121863280992964e-11,1.1658968411012672e-07,-5.8340866558766945e-06,-9.109788470582331e-07,-0.006142511469122151,6.668129909299521e-14,6.657984779192828e-14,6.525254165321246e-08,-0.0012757924704204803,-0.0012757924704203758,2.843724903344431e-10,2.8816265301268075e-10,1.886789754905877e-06,-0.0002819243902553391,2.604214398791405e-07,3.409371805462182e-06,-0.001770508238372676,1.3651997936614525e-06
kcat_f_4,1378.8160090021988,-401733.43161866354,-177492.62001642614,-18729.925376819778,254.02687425533878,-315.5030730459688,5.316391507715062,4.910969849386708,-10379.275560285507,-4464.581843299964,2.9109936047788745,2.9021825591537067,13.985749979732754,-5330056.053490618,0.009405405829106362,0.00933419549675427,626899.9375810174,0.5536604735197003,-3846.7801274803924,0.0005927463200146369,2.462694497495297,-203.88817266319276,-31.83665643267951,-214666.92438314095,1.238857099832003e-06,1.2369722585601515e-06,1.5260521845196717,-35714.39425723424,-35714.394257227475,0.006594094049764158,0.006681981204862338,29.15715626033585,-4364.917821320765,3.915226135678819,65.23903456663572,-33862.481903714965,25.99197007278476
kcat_f_5,0.051767137217163604,-14.647147496275366,-6.118926286128655,-0.7102175539729277,0.0029700587184585403,-0.004419423158724732,8.394089689838797e-05,6.997564442458297e-05,-0.11436177006830962,-0.04919201530482982,2.7458854074181336e-05,2.7375741141308713e-05,0.0001507139181839371,-4.805589142435814,2.919100959930809e-08,2.8969998243389127e-08,0.5536604735197004,3.630954708711707e-05,-0.08188007746531623,3.91764006000988e-08,7.436578566227883e-05,-0.003133416785216368,-0.0004892756276551474,-3.2990679905906575,4.3753642674517535e-11,4.3687074325725467e-11,4.2413593981654554e-05,-0.8913782860249718,-0.8913782860249085,1.8459651230139838e-07,1.87056844560112e-07,0.0011389380182399642,-0.17114123391462838,0.00013852121552457208,0.00226460107084086,-1.1816783951709826,0.0008263448625498015
Ks_dhap_5,-115.69008054271225,30214.69475502816,11109.696181995627,1607.0639494096756,-5.659422634072894,8.510024471729484,-0.14858109717854243,-0.1334598867381052,217.587602038932,93.59397500796813,-0.053343613389713156,-0.053182152021120296,-0.28653030760869186,32865.926190385624,-9.182872116287017e-05,-9.113346634109127e-05,-3846.780127480393,-0.08188007746531623,198.7704071648447,-8.831588218330243e-05,-0.1719047042694808,7.739946922549689,1.2085744247032457,8149.126940765381,-1.0009451081951088e-07,-9.994222346922352e-08,-0.09883963254840973,2100.6110209535714,2100.6110209534013,-0.0004298860805926375,-0.00043561567200509635,-2.536008090108442,381.0210247202478,-0.31031925072658806,-5.126051874432906,2673.540854540259,-1.8883699671981806
Kp_g3p_5,5.5863381453711666e-05,-0.01581828703562559,-0.0066143347226377755,-0.0007663270954009868,3.209124769816303e-06,-4.7743875427870235e-06,9.072321220535207e-08,7.559982904327457e-08,-0.00012357245039707957,-5.315393306309913e-05,2.9669693467114535e-08,2.9579888727454905e-08,1.6285501037680636e-07,-0.005145802290794662,3.1456798939913213e-11,3.121863280992964e-11,0.0005927463200146369,3.91764006000988e-08,-8.831588218330243e-05,4.2269677124713976e-11,8.023168781491829e-08,-3.3796023559320018e-06,-5.277169228571879e-07,-0.003558268407185463,4.7206949848476546e-14,4.713512751527561e-14,4.5757474460243455e-08,-0.0009615950750333651,-0.0009615950750332968,1.991507499160138e-10,2.018050634144475e-10,1.2290121305647433e-06,-0.00018467603955648414,1.494759972283061e-07,2.4434759316537786e-06,-0.0012750180159364188,8.915887683166585e-07
kcat_f_6,0.11626735080981192,-39.17113168238188,-20.521068114884258,-1.5402741165670368,0.011475572250681238,-0.01642014824403415,0.0003340407720084468,0.00026205205977177935,-0.4473454280698655,-0.19242289736346457,0.00010935075318095188,0.00010901976843613414,0.0005926792747285707,-21.321002648861423,1.1747914374884885e-07,1.1658968411012672e-07,2.462694497495297,7.436578566227883e-05,-0.1719047042694808,8.023168781491829e-08,0.00016156153753201768,-0.006937030582281675,-0.001083200935229098,-7.30376362689109,9.478424083672788e-11,9.464003272013928e-11,9.195671895790722e-05,-1.908548993327304,-1.9085489933271649,4.0033284094595466e-07,4.056685419866813e-07,0.0024807899841073626,-0.37240848991514935,0.0003086965518536929,0.004887211830852247,-2.547916078819121,0.0018150458585458106
Ks_g3p_6,-4.7841826171342055,1427.1394741901634,636.1048430470909,65.03758431255821,-0.3570601330652729,0.5085007970837853,-0.009620997526026676,-0.008042149814084035,13.955508695476285,6.002876633725608,-0.003476762588117635,-0.0034662390631803193,-0.018519070904259086,1747.2727896902968,-5.878594749785831e-06,-5.8340866558766945e-06,-203.88817266319276,-0.003133416785216368,7.739946922549689,-3.3796023559320018e-06,-0.006937030582281675,0.3169673281989523,0.04949369939627311,333.72412232480286,-4.029615584490813e-09,-4.0234847839602745e-09,-0.003994508246134026,84.25211927706953,84.25211927706269,-1.7375832824465765e-05,-1.7607420742823346e-05,-0.10342926308838052,15.53274735704485,-0.012769826035774269,-0.20764528415898864,108.26591180935584,-0.07688876377732129
Ks_pi_6,-0.7470388120275253,222.8444569775085,99.32626831024615,10.155465125429997,-0.05575409614842373,0.07940119802447194,-0.0015022960320571438,-0.001255762692197568,2.179119709971956,0.9373350032967132,-0.000542888263551176,-0.0005412450399962569,-0.0028917091664971274,272.832517810785,-9.179286807624109e-07,-9.10978847058233e-07,-31.83665643267951,-0.0004892756276551474,1.2085744247032455,-5.277169228571879e-07,-0.001083200935229098,0.04949369939627311,0.007728324221451232,52.11023320757344,-6.292149527036496e-10,-6.282576426861121e-10,-0.0006237330247677171,13.15576936175771,13.155769361756636,-2.713195241479686e-06,-2.749357147756043e-06,-0.016150235057856604,2.425401800419067,-0.001993978164085533,-0.032423320515756957,16.90546632803683,-0.01200599879794795
Ks_nad_6,-5037.103205610581,1502586.6267209845,669733.1603817294,68475.86111213197,-375.9364733312096,535.3831991846815,-10.12962116160241,-8.46730608974311,14693.280589690425,6320.224697593257,-3.6605651120055103,-3.6494852504203372,-19.498100068889183,1839644.1094245003,-0.006189372527833074,-0.006142511469122151,-214666.92438314095,-3.2990679905906575,8149.12694076538,-0.0035582684071854636,-7.30376362689109,333.7241223248029,52.11023320757344,351366.7810947216,-4.242645233758985e-06,-4.236190322340108e-06,-4.205681910924177,88706.19164287247,88706.19164286528,-0.018294423567112167,-0.01853825461188913,-108.89715429978857,16353.901547131596,-13.444915632927573,-218.62265932768565,113989.49728217785,-80.95356500629788
Kp_pgp_6,6.865561285775393e-08,-2.352650043019064e-05,-1.2561122728134174e-05,-9.059982806586784e-07,7.018511508374911e-09,-1.0047113506052851e-08,2.0592059430031854e-10,1.6049789071090657e-10,-2.735267085358428e-07,-1.1765583922440059e-07,6.672542933297252e-11,6.652346365319258e-11,3.623294659426101e-10,-1.0763186415413932e-05,6.719000897289121e-14,6.668129909299521e-14,1.238857099832003e-06,4.3753642674517535e-11,-1.0009451081951088e-07,4.7206949848476546e-14,9.478424083672788e-11,-4.029615584490813e-09,-6.292149527036496e-10,-4.242645233758985e-06,5.569208412182863e-17,5.560735220342933e-17,5.3851911073291626e-11,-1.114871612893127e-06,-1.1148716128930472e-06,2.344737325614765e-13,2.37598836502226e-13,1.462027498916375e-09,-2.194619676808129e-07,1.821351143625584e-10,2.871906617543717e-09,-1.4972284328178885e-06,1.0670330162184576e-09
Kp_nadh_6,6.855115776547089e-08,-2.3490706375322577e-05,-1.2542011789068268e-05,-9.046198626375666e-07,7.007833295234774e-09,-1.0031827470070287e-08,2.0560729938111817e-10,1.6025370350917352e-10,-2.731105552689017e-07,-1.1747683344419724e-07,6.662391089057424e-11,6.642225248856579e-11,3.6177820500078803e-10,-1.0746810920633086e-05,6.708778370251233e-14,6.657984779192828e-14,1.2369722585601515e-06,4.368707432572546e-11,-9.994222346922351e-08,4.71351275152756e-14,9.464003272013927e-11,-4.0234847839602745e-09,-6.282576426861121e-10,-4.236190322340107e-06,5.560735220342932e-17,5.552274919918558e-17,5.376997885964498e-11,-1.1131754075523043e-06,-1.1131754075522244e-06,2.341169958817957e-13,2.3723734517821335e-13,1.4598031182581575e-09,-2.1912807043436198e-07,1.8185800751889738e-10,2.8675371966285993e-09,-1.4949504962063354e-06,1.0654095942207865e-09
kcat_f_7,0.06541924644889717,-21.10377627532452,-10.758855654927087,-0.8730384759918901,0.0065550344991765494,-0.00910586642126823,0.00018532627316553664,0.0001452379006347709,-0.25775750926897745,-0.11087281469428703,6.392662918383349e-05,6.37331349605933e-05,0.00034287231572081525,-13.189198261107316,6.575035158011598e-08,6.525254165321247e-08,1.5260521845196717,4.2413593981654554e-05,-0.09883963254840973,4.5757474460243455e-08,9.195671895790722e-05,-0.003994508246134026,-0.0006237330247677171,-4.205681910924176,5.385191107329162e-11,5.376997885964498e-11,5.375177759005467e-05,-1.115285449813469,-1.1152854498133906,2.339422258596026e-07,2.370602457928155e-07,0.0013936085005913461,-0.20926457294004253,0.00017250029191855676,0.0027968498473914215,-1.4583216157416474,0.0010353320275886795
Ks_pgp_7,-1304.3623579458051,354074.4020373363,134341.31468613708,18059.07321578078,-70.15892944619925,99.60901006626327,-1.784853096888605,-1.5651621161209612,2743.486466290561,1180.0939086352646,-0.6845455893988435,-0.6824735950080322,-3.6472579303213655,307479.715910369,-0.0012855254576781933,-0.0012757924704204803,-35714.394257234235,-0.8913782860249718,2100.6110209535714,-0.0009615950750333649,-1.908548993327304,84.25211927706953,13.15576936175771,88706.19164287247,-1.114871612893127e-06,-1.1131754075523043e-06,-1.115285449813469,23686.755968829464,23686.75596882774,-0.0048505533613985,-0.004915202323390621,-28.863787957445606,4339.680684038217,-3.4574705944894633,-58.421483655397296,30500.60373085713,-21.042425860638453
Ks_adp_7,-1304.3623579457228,354074.4020373217,134341.31468614176,18059.073215779536,-70.15892944620921,99.60901006627569,-1.7848530968889493,-1.5651621161211682,2743.486466290967,1180.0939086354397,-0.6845455893989434,-0.6824735950081317,-3.647257930321909,307479.71591031156,-0.0012855254576780882,-0.0012757924704203758,-35714.39425722748,-0.8913782860249085,2100.6110209534013,-0.0009615950750332968,-1.9085489933271649,84.25211927706269,13.155769361756636,88706.19164286528,-1.1148716128930472e-06,-1.1131754075522244e-06,-1.1152854498133906,23686.755968827736,23686.75596882601,-0.004850553361398159,-0.004915202323390275,-28.86378795744361,4339.680684037917,-3.457470594489224,-58.4214836553932,30500.603730854997,-21.042425860636982
Ks_3pg_7,0.0002852397812966953,-0.09254808027836223,-0.047523198970615715,-0.003801642638339503,2.8990932974471996e-05,-4.0272648137839775e-05,8.214103203063247e-07,6.425225386212957e-07,-0.0011399685334602802,-0.0004903504861065623,2.826394588145769e-07,2.8178396082823553e-07,1.5163328403687263e-06,-0.05700175904371936,2.865419605962928e-10,2.843724903344431e-10,0.006594094049764158,1.845965123013984e-07,-0.0004298860805926375,1.991507499160138e-10,4.003328409459547e-07,-1.737583282446577e-05,-2.713195241479686e-06,-0.018294423567112167,2.344737325614765e-13,2.341169958817957e-13,2.339422258596026e-07,-0.0048505533613985,-0.004850553361398159,1.0182060267717666e-09,1.0317768418562447e-09,6.0692868084108254e-06,-0.0009113280854241103,7.520161478131779e-07,1.2173978397642648e-05,-0.00634746665663348,4.510170181543099e-06
Ks_atp_7,0.00028904150336956784,-0.09378157610420687,-0.048156595875058564,-0.003852311548074564,2.9377328831664945e-05,-4.080940852469378e-05,8.323582102931719e-07,6.510861832371707e-07,-0.0011551622189842085,-0.000496885956923282,2.864065233675331e-07,2.855396231652627e-07,1.5365427704237619e-06,-0.05776148773429308,2.9036103832608247e-10,2.8816265301268075e-10,0.006681981204862339,1.87056844560112e-07,-0.00043561567200509635,2.0180506341444747e-10,4.056685419866813e-07,-1.7607420742823346e-05,-2.749357147756043e-06,-0.01853825461188913,2.37598836502226e-13,2.3723734517821335e-13,2.370602457928155e-07,-0.004915202323390622,-0.004915202323390275,1.0317768418562447e-09,1.0455285309654433e-09,6.150179247471327e-06,-0.0009234744139700173,7.620391410131578e-07,1.2336235156425289e-05,-0.006432066721833669,4.570282461301737e-06
