kind,name,v_max_1,Ka1_1,Ka2_1,Ka3_1,K_g6p_1,Ks_g6p_pgi,Kp_f6p_pgi,kcat_f_2,Ks_f6p_3,Ks_atp_3,Kp_fbp_3,Kp_adp_3,kcat_f_3,Ks_fbp_4,Kp_g3p_4,Kp_dhap_4,kcat_f_4,kcat_f_5,Ks_dhap_5,Kp_g3p_5,kcat_f_6,Ks_g3p_6,Ks_pi_6,Ks_nad_6,Kp_pgp_6,Kp_nadh_6,kcat_f_7,Ks_pgp_7,Ks_adp_7,Ks_3pg_7,Ks_atp_7,kcat_f_8,Ks_3pg_8,Ks_2pg_8,kcat_f_9,Ks_2pg_9,Ks_pep_9
concentration,C_g6p,-0.0012105193549176159,0.7054227967330842,1.203062318257252,0.002335831059565767,-0.00019535355180996282,0.02670640552350384,-8.845017891744775e-05,-0.00010568085927883909,1.0205131154782976,0.3373847720758288,-0.000217355766539187,-0.00021669787035804233,-0.0010896201735983533,0.02279806758769789,-1.909867716548949e-09,-1.8954077009667014e-09,-0.0025096085366137625,-5.831902505864371e-09,3.448941257370163e-05,-2.009974997632214e-11,-0.00013774634873104844,0.0001633645256997165,2.550898470495343e-05,0.17200095438214594,-3.304055466408137e-12,-3.299028558857922e-12,-9.513985400652937e-08,0.0005811537068507851,0.0005811537068503849,-4.2297105665618085e-10,-4.2860848350827324e-10,-1.8601072058603343e-07,0.00012059727224995122,-4.0453310017410615e-08,-4.231761241432735e-07,0.0009611480368657706,-1.2928616134864423e-07
concentration,C_f6p,-0.00044906531075885193,0.2616900804967966,0.44629898036386684,0.0008665212137111732,-7.247013696642358e-05,0.00011523661937362057,-3.816574863460994e-07,-4.560068911211549e-07,0.37857886145027064,0.12515933499126358,-8.063227936810003e-05,-8.038822019489331e-05,-0.0004042154465998955,0.008457379276406413,-7.085019633565201e-10,-7.031377439703251e-10,-0.0009309872930152574,-2.163455793149472e-09,1.2794507342985948e-05,-7.456386742298104e-12,-5.109964301483622e-05,6.06031958120569e-05,9.463045838254012e-06,0.06380704423824397,-1.2257025786166382e-12,-1.2238377511010566e-12,-3.52939487761594e-08,0.00021559008445882352,0.00021559008445868548,-1.5690920448962078e-10,-1.5900051581886653e-10,-6.900423500471231e-08,4.473786504909317e-05,-1.500692918324876e-08,-1.5698527819656572e-07,0.00035655625009787883,-4.7961174670176476e-08
concentration,C_fbp,-0.07178196505908188,41.83050385875079,71.33977407483614,0.13851124545883675,-0.011584169863310055,0.018420284950160005,-6.100699317690466e-05,-7.289155929204923e-05,0.7038814102461697,0.23270535729765077,-0.00014991741032650472,-0.00014946363772451102,-0.0007515468177649278,1.3518908924009982,-1.1325226411233673e-07,-1.1239480708032608e-07,-0.1488159867536479,-3.458229892913809e-07,0.0020451699497786146,-1.1918847432288793e-09,-0.008168149936241063,0.009687269045394093,0.0015126441732270673,10.199396190984821,-1.9592548692504193e-10,-1.9562739891787943e-10,-5.641649303920993e-06,0.03446153496832629,0.0344615349683207,-2.508154329522885e-08,-2.541583417266117e-08,-1.1030154116559232e-05,0.007151235664060472,-2.3988200390301613e-06,-2.509370348646985e-05,0.05699462343862806,-7.666473632837285e-06
concentration,C_dhap,-0.04462329863874135,26.0039560683759,44.348410366608995,0.08610559303923203,-0.007201305660369222,0.011450980419178613,-3.792503135493729e-05,-4.531307851290333e-05,0.43756827149856575,0.14466141523126455,-9.319624179471914e-05,-9.29141538034503e-05,-0.00046719949868350206,0.009775190840188044,-8.188992920995933e-10,-8.126992310047904e-10,-0.0010760518313763822,-4.27462868449277e-07,0.0025279817718011502,-1.4732579584874814e-09,-0.005077734966309764,0.006022096208298125,0.0009403360944564715,6.340460334160263,-1.2179718828819388e-10,-1.2161188171218547e-10,-3.5071344382494707e-06,0.021423032445202956,0.02142303244519961,-1.559195538687732e-08,-1.5799767497392614e-08,-6.856901462219533e-06,0.004445569641493682,-1.4912278159861382e-06,-1.5599514776546796e-05,0.03543073946793081,-4.765867612324976e-06
concentration,C_g3p,-0.005030529811080288,2.9315106726425726,4.999540760744198,0.009706963982903384,-0.0008118266445622493,0.0012909063229754872,-4.275412321300949e-06,-5.108290943177377e-06,0.04932849657701806,0.016308152557824137,-1.0506315914125457e-05,-1.047451521599881e-05,-5.2668921338071047e-05,0.0011019891050555993,-9.231718467545896e-11,-9.161823159220433e-11,-0.00012130682807509129,-2.818963930541767e-10,1.6671130893381701e-06,-9.715606551935911e-13,-0.0005724296029206885,0.0006788905218839233,0.00010600715097048492,0.7147807468288258,-1.3730593776802874e-11,-1.3709703562873456e-11,-3.953706893323005e-07,0.0024150882307425355,0.0024150882307421603,-1.7577319198590864e-09,-1.7811592560027919e-09,-7.730008374456718e-07,0.0005011635466444813,-1.681109692083043e-07,-1.758584114480416e-06,0.0039942226719945646,-5.372717802320464e-07
concentration,C_pgp,-2.6417040786288007e-05,0.015394369959620902,0.026254306633554582,5.0974603685452576e-05,-4.263180695912461e-06,6.7789927236336295e-06,-2.2451659350336085e-08,-2.6825391213647788e-08,0.0002590408873299817,8.563971339964127e-05,-5.517227537464257e-08,-5.5005278980426446e-08,-2.7658260569165384e-07,5.786923497850917e-06,-4.847892622615947e-13,-4.81118819401823e-13,-6.370238422637954e-07,-1.4803348358922143e-12,8.75458374897705e-09,-5.101998885259796e-15,-3.496469948918617e-08,4.146746248366707e-08,6.475046291064646e-09,4.365968127108826e-05,-8.386814427012731e-16,-8.374054428738624e-16,-2.0762273593514083e-09,1.2682458247942765e-05,1.2682458247936067e-05,-9.230454358118817e-12,-9.3534793510407e-12,-4.05929304020307e-09,2.631782008954903e-06,-8.828084708729549e-10,-9.234929524930005e-09,2.0975035870623476e-05,-2.821398752168011e-09
concentration,C_3pg,-0.06350654656949883,37.00805403063083,63.11533378630877,0.12254290966945292,-0.010248683249166739,0.016296693508570697,-5.397377252162654e-05,-6.44882206957398e-05,0.6227341021161829,0.2058778078592773,-0.00013263410931481885,-0.00013223265010627302,-0.0006649043801219828,0.013911759822302115,-1.165433029041893e-09,-1.156609287158501e-09,-0.0015314048471475818,-3.558723853953939e-09,2.104601287719692e-05,-1.2265201557688013e-11,-8.405511179322896e-05,9.968774923796142e-05,1.556600651023867e-05,0.10495784158619495,-2.0161895698796558e-12,-2.0131220673277417e-12,-5.80559204536107e-08,0.0003546296526118324,0.00035462965260926895,-2.5810396994259255e-10,-2.6154402152136695e-10,-9.758537475193562e-06,0.006326802008768584,-2.122270912967339e-06,-2.2200763767792498e-05,0.05042397076531777,-6.782640519618907e-06
concentration,C_2pg,-0.011831946617102362,6.89499497841643,11.759059505195442,0.02283105040086902,-0.001909438942125882,0.0030362477263296203,-1.005588919089843e-05,-1.2014842971643742e-05,0.11602200168173926,0.03835723029863138,-2.4711148468803283e-05,-2.4636352338623846e-05,-0.0001238787740169654,0.002591909157021658,-2.1713259705840213e-10,-2.154886398826806e-10,-0.0002853170481038638,-6.630281906961739e-10,3.9210965537075615e-06,-2.28513779968685e-12,-1.566036337129232e-05,1.857289037427187e-05,2.9001129495836725e-06,0.019554764758979725,-3.7563760985052953e-13,-3.750661014248989e-13,-1.0816436868170046e-08,6.607128470423473e-05,6.607128470375848e-05,-4.8087521039971134e-11,-4.872843932073703e-11,-2.114753314434617e-08,1.3710687233626542e-05,-4.5991312313235174e-09,-4.136238954073011e-06,0.009394523282172858,-1.2636782329724013e-06
concentration,C_pep,-0.05310573763156026,30.94704583651865,52.7785958714668,0.1024733977998973,-0.008570201232775212,0.013627696300270364,-4.513419729700216e-05,-5.392663770255993e-05,0.520745586520219,0.17216009118635717,-0.00011091190736627769,-0.00011057619729305745,-0.0005560094111272644,0.011633356042186663,-9.745637894376083e-10,-9.671851592524095e-10,-0.0012805984332074397,-2.9758924951052747e-09,1.7599194077266125e-05,-1.0256463486460576e-11,-7.028895374466535e-05,8.336135001918176e-05,1.3016677846777276e-05,0.08776833097955676,-1.6859873527545048e-12,-1.6834222316049978e-12,-4.854778990010682e-08,0.00029655004576327514,0.00029655004576114387,-2.1583289365241258e-10,-2.1870954946954417e-10,-9.491720873640841e-08,6.153815450677041e-05,-2.0642440709750306e-08,-2.1593753514285686e-07,0.0004904528543593408,-6.597190487986008e-08
flux,v_pts,2.861088449490623e-11,-1.6672807134909817e-08,-2.8434534726784477e-08,-5.520779666756681e-11,4.617218066216289e-12,-7.34278221364674e-12,2.4318402214776906e-14,2.905611983800534e-14,-2.8049685905993465e-10,-9.273368818150939e-11,5.974237195442045e-14,5.956140894489497e-14,2.994907460755274e-13,-5.388522528124848e-10,4.514032231379074e-17,4.4799376488490484e-17,5.931591303835147e-11,1.3845340379029666e-16,-8.185575287775922e-13,4.7718673470936065e-19,3.2615415514593642e-12,-3.86808596519912e-12,-6.03986431086234e-13,-4.072335818591253e-09,7.823010378225631e-20,7.811180503815185e-20,2.2517369374609904e-15,-1.3757251648520456e-11,-1.375884001920333e-11,1.0014830702998393e-17,1.0147594054443566e-17,4.404941205633791e-15,-2.8552178910954755e-12,9.576519157814168e-16,9.99503487695543e-15,-2.2711957718544376e-11,3.0542058336369268e-15
flux,v_pgi,2.686373358816607e-11,-1.565471070896323e-08,-2.669825406874614e-08,-5.183647711620923e-11,4.335256414792822e-12,-6.894262938317297e-12,2.2831563029068747e-14,2.7281128744949257e-14,-2.633984382084725e-10,-8.707659491083022e-11,5.609780025869966e-14,5.592580636138583e-14,2.812321223158973e-13,-5.057224720339009e-10,4.2365249034032134e-17,4.204512594946374e-17,5.566910705599911e-11,1.299900359225813e-16,-7.678292163033783e-13,4.473212059174333e-19,3.0609764630264687e-12,-3.630316740115647e-12,-5.668526691033589e-13,-3.8219689890778306e-09,7.342089099100617e-20,7.33091899438454e-20,2.1134759941800293e-15,-1.2911569934486231e-11,-1.291307078829235e-11,9.398969078280802e-18,9.5235156906919e-18,4.1330459235997635e-15,-2.679315386620936e-12,8.986856468328487e-16,9.384350179838605e-15,-2.1322618923846874e-11,2.8673317733762727e-15
flux,v_pfkB,2.5104902267077037e-11,-1.4629714313811035e-08,-2.4950195199308065e-08,-4.8442612266938245e-11,4.051422171157703e-12,-6.44319709749716e-12,2.1338994991135256e-14,2.549620849013155e-14,-2.4613067139966915e-10,-8.137224227766637e-11,5.242334344401911e-14,5.226429098531549e-14,2.6279586146094047e-13,-4.724716284130035e-10,3.957951515067293e-17,3.9280638889215494e-17,5.2008740049831066e-11,1.2138269552056223e-16,-7.166852315902109e-13,4.174592487195685e-19,2.85971699526453e-12,-3.391639332651217e-12,-5.295784023045686e-13,-3.570689433609995e-09,6.859414658076267e-20,6.848912717831631e-20,1.974633052834429e-15,-1.2062894189269301e-11,-1.206398023410543e-11,8.780964136979398e-18,8.897058612311963e-18,3.8626223785690915e-15,-2.5038746836702307e-12,8.397754203895569e-16,8.768296356803005e-15,-1.992264543865815e-11,2.679423508512393e-15
flux,v_fbaA,2.4469090764946095e-11,-1.4259165643924796e-08,-2.4318248191180348e-08,-4.721542862520568e-11,3.948795254658902e-12,-6.279994282171844e-12,2.0798524042671223e-14,2.4850431143477448e-14,-2.398970598533776e-10,-7.931093657953098e-11,5.109519200270581e-14,5.09399693673738e-14,2.5614035776119815e-13,-4.6047343715827083e-10,3.857472745090809e-17,3.828345399617102e-17,5.068800934537876e-11,1.1830616783396063e-16,-6.985199816223881e-13,4.071214509356447e-19,2.7873414814326566e-12,-3.3058327433790507e-12,-5.161791958353797e-13,-3.4803869441016804e-09,6.685856775860623e-20,6.675512382555595e-20,1.9246420462096615e-15,-1.1757407208721134e-11,-1.175856879738702e-11,8.558670416730117e-18,8.671890836875606e-18,3.7654209208879294e-15,-2.4409083422189234e-12,8.186636974537581e-16,8.547231834047346e-15,-1.9420537377210656e-11,2.611766885155152e-15
flux,v_tpiA,2.4512044616565063e-11,-1.4257378001303204e-08,-2.4290393508414487e-08,-4.724520137702622e-11,3.9494882373270536e-12,-6.286350915218739e-12,2.0815798640509266e-14,2.4886559859720736e-14,-2.3992036345926253e-10,-7.937786396331996e-11,5.1083567728350026e-14,5.0878861906749405e-14,2.5589237775773766e-13,-4.6048552799182273e-10,3.8576381660504937e-17,3.8284065142344124e-17,5.069090475916158e-11,1.1752751549742868e-16,-6.945555242054979e-13,4.053052652611827e-19,2.7792125774028592e-12,-3.3064292454368727e-12,-5.16269066410562e-13,-3.472947554268401e-09,6.690218509294915e-20,6.673947776443382e-20,1.923700643280335e-15,-1.1738225620091333e-11,-1.1781464185783478e-11,8.541297805000344e-18,8.678617880742772e-18,3.7633982051305035e-15,-2.4399644972212295e-12,8.177196399606018e-16,8.567348157405851e-15,-1.9472558215517222e-11,2.615523914039638e-15
flux,v_gapA,4.692403604901575e-11,-2.8209117393040376e-08,-4.790381138451919e-08,-9.771207800015841e-11,7.908928243759633e-12,-1.2413833726248302e-11,4.188575768425669e-14,4.775048133081254e-14,-4.804704517798795e-10,-1.576567873130037e-10,1.0281537109348602e-13,1.0244136498442135e-13,5.041595390131886e-13,-9.179795375853694e-10,7.763283085665435e-17,7.466006068700131e-17,1.0080439789215534e-10,2.420438508194095e-16,-1.4350916754988071e-12,8.592723784504687e-19,5.56998891454441e-12,-6.5866756493448975e-12,-1.0081935286621047e-12,-6.959339771128725e-09,1.352374127075196e-19,1.3016844991379465e-19,3.777954112897584e-15,-2.3721382048643057e-11,-2.312303966559696e-11,1.777602273071716e-17,1.7469690799529112e-17,7.592307806687455e-15,-4.7853258675718715e-12,1.6290317660313215e-15,1.737428379390525e-14,-3.859336575311058e-11,5.373040381847961e-15
flux,v_pgk,6.290084088220258e-11,-2.4519741743128197e-08,-4.471901772981044e-08,-2.0766478411784774e-11,5.4302446278666695e-12,-1.0945148305625436e-11,2.5389239584304673e-14,6.254191392982839e-14,-3.3305701404677415e-10,-1.2678944426051011e-10,6.421258252458718e-14,6.489003082443896e-14,4.799944538292387e-13,-6.96426380530849e-10,4.809517740409636e-17,8.119671724028676e-17,8.012910705928488e-11,8.736585807985036e-17,-4.311049381650733e-13,-6.604264214126798e-20,3.9773055837960504e-12,-4.981338651054569e-12,-1.062883433888927e-12,-4.8997002251296846e-09,7.239697911702249e-20,1.4054776388140297e-19,3.71881345162528e-15,-1.3709922086491133e-11,-2.2176038783072727e-11,2.8358663074073975e-18,1.0479491623430204e-17,4.337235320382699e-15,-4.7229694980237065e-12,1.2491120668047287e-15,8.346067410183263e-15,-3.1351379755269235e-11,1.644302610152315e-15
