kind,name,v_max_1,Ka1_1,Ka2_1,Ka3_1,K_g6p_1,Ks_g6p_pgi,Kp_f6p_pgi,kcat_f_2,Ks_f6p_3,Ks_atp_3,Kp_fbp_3,Kp_adp_3,kcat_f_3,Ks_fbp_4,Kp_g3p_4,Kp_dhap_4,kcat_f_4,kcat_f_5,Ks_dhap_5,Kp_g3p_5,kcat_f_6,Ks_g3p_6,Ks_pi_6,Ks_nad_6,Kp_pgp_6,Kp_nadh_6,kcat_f_7,Ks_pgp_7,Ks_adp_7,Ks_3pg_7,Ks_atp_7,kcat_f_8,Ks_3pg_8,Ks_2pg_8,kcat_f_9,Ks_2pg_9,Ks_pep_9
concentration,C_g6p,-4.805691849749396e-07,1.5141744052708648e-05,1.476217085008963e-05,1.3616054548355503e-06,-9.294671086532014e-05,0.0018226233585704988,-8.789399925523047e-07,-4.408357761630663e-06,0.07517144688405981,0.09856454754916245,-1.1538300166608584e-07,-1.156676427297344e-07,-3.94017568744634e-05,4.362829986840785e-06,-4.807315277533273e-12,-4.902167047557589e-12,-5.583613304096925e-08,-1.4671750511605418e-10,2.0468306249272687e-06,-5.940542999337874e-15,-1.4468576540631486e-10,1.4038530195183878e-09,0.0001572894479604617,8.841854503768179e-09,-2.0640060868893746e-18,-1.5483331978145828e-18,-1.495713188495905e-10,3.6043965993871023e-07,0.0006490227278113228,-5.69541708452216e-13,-6.355865379850022e-13,-1.564411002660703e-08,7.103762880883155e-06,-3.6924010488235627e-10,-7.89249498390067e-10,2.7051400995312807e-06,-4.2243558559340233e-10
concentration,C_f6p,-1.8273868127193822e-07,5.757719027476102e-06,5.613384541076541e-06,5.177568454420906e-07,-3.5343421723920505e-05,2.9704310288707955e-07,-1.4324575695360923e-10,-7.184546724875141e-10,0.028584294348933736,0.03747963031575181,-4.3874926174745257e-08,-4.3983162270821404e-08,-1.498270238301895e-05,1.6589865170171992e-06,-1.8280041286360956e-12,-1.8640719580177147e-12,-2.1231950856851732e-08,-5.5790017839917034e-11,7.783169226557723e-07,-2.2589192724461182e-15,-5.501743930705548e-11,5.338216795552295e-10,5.981004857411004e-05,3.362156547668258e-09,-7.848479724237585e-19,-5.887609434197393e-19,-5.687519387398793e-11,1.370588672784269e-07,0.00024679392919020035,-2.1657089966901847e-13,-2.4168475513547743e-13,-5.948746039284105e-09,2.7012390752669395e-06,-1.4040527762370997e-10,-3.001158148575699e-10,1.0286421808727462e-06,-1.6063310810346603e-10
concentration,C_fbp,-7.781010115332149e-05,0.002451635837700362,0.0023901782365582866,0.0002204607816815044,-0.015049223296894646,0.0001264809055294748,-6.099402031765718e-08,-3.059178842227962e-07,0.00521652080615333,0.00683988448210011,-8.007000713926557e-09,-8.02675337391055e-09,-2.7342840008340647e-06,0.0007063961921313219,-7.783638639780287e-10,-7.937215399286147e-10,-9.040561260157797e-06,-2.375538063511245e-08,0.00033140722070322147,-9.6184746345275e-13,-2.342641681007011e-08,2.2730118530713816e-07,0.025467109069343706,1.4316057172242919e-06,-3.341881405476462e-16,-2.506943151140375e-16,-2.4217448444153315e-08,5.835964373987423e-05,0.10508481552728745,-9.221585440483163e-11,-1.0290933002709869e-10,-2.532975106975008e-06,0.0011501871638927791,-5.978454463480364e-08,-1.2778926590230816e-07,0.00043799567588321793,-6.839755170579856e-08
concentration,C_dhap,-0.0002293367639024874,0.007225928522797767,0.007044788964382832,0.0006497840446013959,-0.04435593989725085,0.0003727886372031404,-1.7977320463175609e-07,-9.01659508825292e-07,0.015375124601849338,0.020159811507028787,-2.359975896549674e-08,-2.3657977770665474e-08,-8.059003073480925e-06,8.923474398689751e-07,-9.83259832131964e-13,-1.0026602521335581e-12,-1.1420392387652349e-08,-1.400028228669621e-07,0.0019531552505782654,-5.668667748130304e-12,-6.904680165451778e-08,6.699453862270627e-07,0.07506151892034714,4.219501292325978e-06,-9.84982997731371e-16,-7.388940780800457e-16,-7.137828088945699e-08,0.00017200866776198725,0.30972600178010945,-2.717961462103818e-10,-3.033139961775509e-10,-7.465667123789619e-06,0.003390050882076777,-1.7620840732375553e-07,-3.7664488632097875e-07,0.0012909443558289965,-2.01594303754417e-07
concentration,C_g3p,-2.586805455369874e-05,0.0008150490573257493,0.0007946174095638458,7.329243174033301e-05,-0.005003131000533937,4.2048717528211456e-05,-2.0277529801915274e-08,-1.0170274039914125e-07,0.0017342381361047942,0.002273927193277402,-2.661936280888587e-09,-2.6685030746399632e-09,-9.090157531038999e-07,1.0065238501145782e-07,-1.109068539543083e-13,-1.1309512553568845e-13,-1.2881638700646929e-09,-3.3848366515766826e-12,4.722127266810428e-08,-1.370509105600467e-16,-7.788138288708574e-09,7.556653152343715e-08,0.008466568696943087,4.7593891080498737e-07,-1.1110121851468412e-16,-8.334360351097748e-17,-8.051117634078025e-09,1.9401728382580795e-05,0.03493556364191794,-3.0657263222937574e-11,-3.421232107102278e-11,-8.420903877411436e-07,0.00038238100017258194,-1.9875438267757956e-08,-4.248368338739369e-08,0.00014561214893820055,-2.273884203516318e-08
concentration,C_pgp,-2.1021920485120753e-07,6.623573658779373e-06,6.457533930612932e-06,5.956179151424616e-07,-4.065841977081579e-05,3.4171290096227564e-07,-1.6478727391179137e-10,-8.264969896949425e-10,1.4093451103475612e-05,1.8479285539931442e-05,-2.1632478282098128e-11,-2.1685843955886833e-11,-7.387202946323004e-09,8.179611767459076e-10,-9.012950935183364e-16,-9.190782906781909e-16,-1.0468386167311941e-11,-2.75071968754427e-14,3.837481619991043e-10,-1.1137572551063504e-18,-2.7126278018329282e-14,2.632000957615063e-13,2.9489267866086546e-08,1.6577069825489346e-12,-3.8696828769225714e-22,-2.902878291033321e-22,-6.542817294922785e-11,1.5766999040684917e-07,0.00028390717959047977,-2.491391644571462e-13,-2.780296800725776e-13,-6.84332760147544e-09,3.1074555544804128e-06,-1.6151963882879815e-10,-3.452476923732194e-10,1.1833309730704153e-06,-1.8478936179549755e-10
concentration,C_3pg,-0.0003034312633621145,0.009560493412949407,0.009320830987617245,0.000859717344096559,-0.0586865300251621,0.0004932298041917336,-2.3785462771796768e-07,-1.192969148207093e-06,0.02034254518509201,0.026673076617235576,-3.122440796708427e-08,-3.130143619972861e-08,-1.0662719061760463e-05,1.1806485207952824e-06,-1.3009330385197052e-12,-1.3266013781756508e-12,-1.5110111574213617e-08,-3.970400090732423e-11,5.539036727210421e-07,-1.6076017951141429e-15,-3.915418105881183e-11,3.799040988130808e-10,4.256493031030744e-05,2.3927410644083353e-09,-5.585516152590497e-19,-4.190026443863984e-19,-4.047628631142487e-11,9.754048428408861e-08,0.00017563547575444582,-1.5412669638426314e-13,-1.719994373410555e-13,-9.877687156062244e-06,0.004485314105364187,-2.3313810982353843e-07,-4.983319366268213e-07,0.0017080247848353593,-2.66725723490272e-07
concentration,C_2pg,-5.66272552465335e-05,0.0017842080436246955,0.001739481520780899,0.00016044303722892575,-0.010952256792676744,9.204802994815657e-05,-4.438914621424668e-08,-2.226354915055105e-07,0.003796386983320894,0.004977809804694603,-5.827192953957983e-09,-5.841568194474759e-09,-1.98990871026997e-06,2.2033617915529646e-07,-2.427840377517631e-13,-2.4757434052642107e-13,-2.8198944836098737e-09,-7.409680106243525e-12,1.0337116992725567e-07,-3.000154837762495e-16,-7.307071071811342e-12,7.089884593192482e-11,7.94359535910046e-06,4.4654053644180703e-10,-1.0423858294762623e-19,-7.819553414433391e-20,-7.55380633274808e-12,1.8203298647915102e-08,3.277762092127616e-05,-2.876358780164689e-14,-3.2099052492471143e-14,-7.900751223282714e-10,3.587616245120578e-07,-1.8647747973220403e-11,-9.300020525304407e-08,0.0003187567239663555,-4.9777156966437395e-08
concentration,C_pep,-0.0002562770865963174,0.00807476253813032,0.007872344410709366,0.000726114553260299,-0.049566457887851585,0.0004165803346699952,-2.0089126726624264e-07,-1.0075779743794708e-06,0.017181249407939084,0.02252799625946706,-2.6372036341394943e-08,-2.6437094143379574e-08,-9.005698839550796e-06,9.971720124318812e-07,-1.0987639362696164e-12,-1.120443334888038e-12,-1.2761952521129647e-08,-3.3533873788982846e-11,4.6782529287003354e-07,-1.3577753996763331e-15,-3.3069497680817196e-11,3.208658021898785e-10,3.595020572873795e-05,2.0209015471598344e-09,-4.717509304600108e-19,-3.538883103288602e-19,-3.418614360776698e-11,8.238238502539256e-08,0.00014834116822356162,-1.3017492108584334e-13,-1.4527018165948038e-13,-3.5756306690752244e-09,1.623641893335521e-06,-8.439382240741808e-11,-1.8039151419963362e-10,6.182890450323484e-07,-9.655222472371118e-11
flux,v_pts,7.269835775036704e-14,-2.2905566332553917e-12,-2.23310259173104e-12,-2.0597412664358217e-13,1.4060252961911601e-11,-1.181774205048736e-13,5.698745693056342e-17,2.8584072683872975e-16,-5.832177000539612e-12,-7.647585460260519e-12,8.952604155265629e-18,8.975186022756061e-18,3.057195718717324e-15,-6.551281097332774e-13,7.219924423701096e-19,7.362492877283655e-19,8.386086530527857e-15,2.1549309912198833e-17,-3.026758420994952e-13,8.738996278271839e-22,2.1299010672010284e-17,-2.0621376260025442e-16,-2.3257396732750422e-11,-1.2942286422075923e-15,3.0615946705375394e-25,2.301125282132466e-25,2.3330875317670463e-17,-5.614857188648919e-14,-1.0154912287341723e-10,8.919879293400042e-20,9.925179101971546e-20,2.3066497832359703e-15,-1.0472292032147893e-12,5.442614849906027e-17,1.2339626989537816e-16,-4.231542020158001e-13,6.609300967479573e-17
