% # columns="iter, evals, sigma, 0, fitness, xbest" seed=831807, Sun May 24 23:20:31 2026, <python>{}</python>
1 16 236.96073125857671 0 44055.77127618602 16.119713895190262 275.2548059194589 294.0565382728166 136.241627571455 490.14774151757564 174.7963019159491 164.46005119251998 52.41906241802613 30.339025603784982 290.73756372137876 327.3986417428286 98.8040759293634 163.1538197798844 42.94028613680802 234.04760355078895 113.48511011295436 8.479409684819517 176.60140580218328 83.36681196127832 151.668101484438 67.52587042968226 273.10156160726063 83.06202731739567 233.4343095254481 148.7456415208191 37.02344880947228 153.75494858743062 159.5426065174305 29.846246119274454 352.15942306688333 529.4127887086587 452.1946902292462 93.94807949196785 139.45188193506536 159.16321787741452 85.67070008672532 78.00725670284382 89.47225761221735 72.8338186905099 88.73151439191443 9.327184782159838 329.6998430880265 406.41243408209493 128.95420685556988 42.25740870532761 55.960090382489554 175.895908514395 156.27424565229802 316.78211121885084 234.24348312862648 673.176561283181 126.62768921768303 73.25985876971501 28.89355313631366 103.29904883751108 64.76569306330279 349.43168520135447 257.11874961879835 334.0581702212519 73.79785948253392 393.8312573534587 5.802768003775159 490.062244149552 76.7207844501715 479.024170331576
2 32 227.77847121510158 0 88924.72930235308 333.99400445872277 141.3085171554197 9.172999304703822 133.79967028204368 249.96864266498045 348.3841582426338 142.93591440307313 393.681140962585 285.0899690294042 82.95475922890965 202.86987247202134 91.88169634628187 316.69965241023306 80.51267405219848 322.4737278302895 250.75658662687974 12.051558065330376 323.69940605827117 55.63194470968565 224.69643389475834 148.36622598214163 86.23678329219732 181.35644413014666 313.6307235999097 13.884330141738381 217.08746558712977 151.81782717054372 282.03070144261807 43.93288985141476 15.558040932294709 596.3660246366431 315.7850497192153 101.93271177168145 197.90939831013884 273.46071251055105 20.994247425627968 118.23994616403829 89.19265777786804 254.81135597347424 51.77579486709135 5.417754020478535 359.2884880407526 583.5207998720791 212.35629725842733 171.00667019320161 181.29969673010137 402.2804133277031 297.3121725345179 80.01761722294988 100.45859908004039 262.1381011630854 494.5776287854719 76.33531671996955 111.67435098595841 372.69579274598163 381.62329960634975 37.43696141515302 273.220062521013 115.39607662137442 98.27054453193374 79.02755310515043 203.88283934676107 402.6799393258094 290.5112344927004 107.14389316067488
3 48 220.5756550541474 0 54989.32358076155 340.21667184467555 276.08454582342154 160.36969517068925 113.34686223148796 265.6676303492355 133.85019400931733 213.77321483222443 136.74504466681995 96.26642552849884 117.37189793888211 151.64280683092645 329.1301760422877 91.49304303071762 79.22545418916349 33.76594427203477 1.2462249003489716 312.72502697532894 68.41041035127711 282.04868757886794 320.657389874675 26.93141347898507 387.01651106864426 12.776518979010275 230.51468482108822 142.01715756519098 63.04578176793284 234.87586518881207 315.21632676011257 159.7058555693751 464.3983028761604 789.5627920563139 727.7666057468784 137.49108200673598 361.670938616028 118.95113313632277 332.35452660080574 154.7746256485442 360.69626936390557 98.4909252063984 201.68917340364297 64.84204335877396 253.98730483956527 171.51005683327415 525.3823124121463 39.14474059126539 163.6956486500514 294.70818371215796 465.9593862269974 396.55397552201237 105.03741695499025 366.7286142044138 65.91732297160125 53.67167999761169 433.9551339656591 123.4402638992619 521.5228173963219 252.50274801098016 186.77090485459922 6.925597971665429 213.51017418244928 34.93119308908793 7.530040195954143 561.1296156831713 70.65501767222631 127.77533030595635
4 64 216.0647558060947 0 40147.74552047302 325.7175770918673 270.20187482109236 300.2447154266391 273.68305164469905 64.27954973514164 167.64786293624073 173.23369675160114 437.90619472791906 218.7120631944184 4.0251712969640465 46.53995128606326 118.15684198720128 52.04410711647493 500.14000433367573 273.82199305517213 747.4300998245369 8.408333926929352 84.28680245950534 477.2939044284931 289.57619155751524 308.2427814907844 31.33364389831185 92.6010731674998 68.42699091550426 227.29602751350117 212.23431978148767 209.82461416244803 84.66319262945143 489.05793449267657 146.65352722405862 666.9483494006711 246.24406339051166 148.01968186950802 551.6400551660062 395.08311507006783 57.7214631131522 244.02180422923027 86.90674207336727 186.91802545835952 186.1207035366181 61.700238412815224 92.32627884938077 398.22518446842184 286.43896019129403 70.75405199782361 206.8373561519138 348.87205860900025 527.3877577439948 72.85135065660697 269.50912411714637 267.57714782615017 539.1637143708147 191.7397915424824 17.747436681569717 185.08513567848567 63.583691746001676 285.5015426434125 283.33077520339236 15.00569851681162 45.603886058094744 56.573139138331356 489.2739895101204 378.6219300311705 564.0978879086333 57.212655991872886
5 80 212.16007030683423 0 37672.63882727841 535.2189604721825 311.8744624130704 130.55213625250474 377.1946666112021 35.85925428753043 40.955126903459146 74.26558342165823 282.3032110275407 100.75776642321199 110.33633399688978 284.29064540727416 262.0496176255253 71.72644614464153 213.42557467105001 447.0497632476459 217.90399980700613 426.5925981495685 615.3275378908193 59.24861472377566 469.7831968036739 147.85784605088193 299.8981874462443 379.7263339955774 535.121275232933 304.23436089431607 309.9831430914111 47.48343586033897 127.27049420185398 169.72210727327035 110.35248515817025 645.4355544768196 402.6610556142223 153.9061697659029 219.0098265528974 112.11920277880934 275.32352404184036 86.12649916727142 280.8994201376972 433.8121524821666 84.24967917776769 8.220655516294855 397.59446239954974 281.40591623306403 176.78780373417572 293.1040429743566 169.50246147282434 135.71559863276642 486.21006185393117 268.75771989268515 229.65971633814866 217.0923082443739 13.072470950012452 229.2180366636219 197.5822209751105 342.1955560741419 309.54739529900206 201.0285932259545 363.35261114601263 7.88247528621188 20.843603929033446 71.27972318393859 397.3183972855341 398.56132737459075 501.26343822082686 297.8046037038746
6 96 209.54809835931087 0 51024.2197696671 5.419121608585224 30.98436133736371 80.02679670666112 84.9331815852441 182.04007176720592 49.80557067395317 2.6488211756542404 399.44828721408936 63.31505796015557 145.1423969941119 143.083881250176 127.04697295283108 163.72166517403866 566.0203995487254 265.4219289949639 234.36577848808412 303.25075617551414 158.76132904982765 155.05842000021653 775.5738636541123 516.1266522507788 87.24377738475658 156.24398763202055 745.0683052926856 393.48000631474054 93.45283803142237 271.43202501545073 85.32855471954417 248.59053944743107 41.17872497570166 607.4633468988512 554.1470268780131 294.82464742633493 265.83222179668496 297.57147495163156 222.71018937803228 834.0898574590609 239.8570225902666 203.6512463523757 142.3159847148097 251.90338380573291 334.9537060420384 236.7790127062478 273.33149774099877 78.89752508843718 77.76384455312342 628.5222810950997 304.7802621310316 254.9435228869168 295.15003008803416 30.753160440696433 335.1252815031444 266.0979615818784 204.4732818912825 136.01522114822774 36.11187081224215 245.33893686447044 613.0121507995775 370.6228439985798 14.719068930423473 91.83121951314439 609.0285684813123 144.0234979274208 581.9236684257121 12.878525082167311
7 112 208.79216400591142 0 47448.79670156538 31.25806250027002 30.43669663212893 511.71069267385735 85.17060328005388 250.03077476234304 219.4934281805835 249.40630386082566 485.72758604451127 202.37872240059102 80.97366145069044 183.26020060727365 234.29451083686263 267.73039493299336 468.77125453186636 127.6599824055065 54.59849951947791 0.09297423268682226 343.67811762954864 581.1369683044904 569.6316504043559 18.988910741840208 765.5630160559758 270.3079630405029 329.52998833885795 607.8957900940547 88.99698896279158 445.7020367072932 66.10865433690631 209.40426760409957 89.59965051603459 597.6603118348816 432.9557209202961 213.18511847479306 448.89261021810705 108.94727122319725 42.08933655993549 118.74801802492752 445.77447692961425 24.6830270854771 136.50848427715732 97.4391306047712 64.25421131248689 182.6061512849078 133.7314772671209 265.4305526740184 153.03628421740876 272.48999956749964 756.6103325775869 651.689244092687 33.52119580273384 324.2671029864274 73.49265486827113 229.68619200975104 456.2088206261817 62.57856685904477 143.46297937953136 242.9745018932864 595.5469112559672 514.097857941668 98.71999400358469 490.57659399541376 572.7818845456391 325.3672002151504 523.4837579213699 154.24122905572113
8 128 208.72931615404175 0 50372.821488897236 137.38728606083924 319.6586145851739 485.28444271617616 45.67917578582188 368.77058320673837 168.31567404871637 512.1686407724814 372.01380138306456 127.05177422723744 507.5545115292023 89.16398402909297 29.439664807717378 155.97697357537072 414.3155829254204 425.3921621573096 216.19499045341934 248.1682023733053 611.8941326188392 354.8010029827005 737.6252943979595 561.6173324194474 359.5431152572003 84.48645478475801 439.41094060943874 329.34683264838907 282.8937963467023 362.6949809359486 22.855096029639913 192.669729505716 90.49318448905603 541.5095190519343 598.5361805269567 315.54384611496755 173.54538779316738 221.55349493100204 310.40925819922734 353.0192571754644 489.285723234786 448.87980120832265 355.18949548975945 130.2137456455924 321.8158883884345 117.70442380998792 509.3847971888449 92.9579659619735 198.02025981899237 190.09460771112754 784.4486687959295 481.3443735498532 268.0204610075052 422.5242461296775 247.51704773231944 581.6232734972759 123.12259902523621 327.7906694114442 30.77069885257019 301.9174453642531 721.4309561767627 386.9474257438794 623.8625458269297 545.9840875846121 407.9987969896377 214.8870572066782 660.1468664453764 253.30189785968778
9 144 208.64741658331695 0 41245.902666873626 14.312984697031055 197.46025725105312 220.64828190830187 1.321229090062198 8.360380393198987 594.7949807234959 199.62439860171733 625.8118290582636 290.3130292801649 113.64430253390438 111.11323035110594 133.7341560885746 150.1943980102991 756.107076510837 591.4552040728963 11.396741613767368 14.86415819502497 217.81000233669596 486.5900126985171 633.6702851747207 100.67653086541658 224.24730014849152 78.19957686645441 856.3601364417044 373.7528147779819 259.4734040430314 517.4534106818982 35.564954608657274 113.76154051930263 108.11758234992105 758.7041005499478 334.8761396305872 379.22990077928455 233.27901017881723 234.72357786941376 199.24189688569126 315.4648557976698 361.1351608532434 549.092770705784 109.081932546021 5.817415448759798 239.50610762023587 318.1599838080558 365.3055567044434 258.99465400297174 51.938960039334745 233.261763127608 580.0056161749613 530.954017913592 486.75818432072566 40.97303465617773 66.50210626136129 263.5989572091712 257.5608065525509 143.95323922263907 209.90368926195666 188.43831472485232 654.4848708638565 248.90836408093583 400.088209458899 705.1240582073933 582.8266400057553 205.35075760725306 676.1532040213992 42.50712882824871
10 160 208.33012526102752 0 58822.70694673895 607.5424855085569 170.79425457614792 161.04645525111675 182.05497526376672 331.72310430634286 133.26839137716536 129.5571299265237 328.8150455008341 328.0799759829538 599.8183763884472 161.50241203417585 201.6401678163574 556.7307562301803 413.622686905002 382.7118149904978 33.702567316970956 343.176865861525 169.26520531521976 192.07265196529013 876.8588710472845 174.91703967269893 491.4218147238457 334.2391920328855 660.4484697911919 624.144794017393 46.87345597233954 570.4645117172576 131.43599728217498 204.9836776160515 6.725704951095338 826.9564440662296 63.5430462958864 421.98015805154864 182.88031780458485 416.6311458177348 196.88272419608398 407.9687073423763 346.3295079062039 252.03710394801996 347.8261083062953 58.68017401256391 313.6847521511274 41.543602479502425 311.1565572220477 210.54468970862257 23.712253539727165 138.87405522722472 947.7055383148388 510.32107205487114 49.43908535402389 127.76498174727723 90.59417114525539 536.8719827998398 58.15603714514704 236.51033295157106 23.141133722911142 297.51856574760376 722.3764376842287 466.211291084647 36.092352446333905 528.8411676706114 363.9322422609222 333.30176479866793 394.18741740958404 93.12614481801633
