kind,name,v_max_1,Ka1_1,Ka2_1,Ka3_1,K_g6p_1,Ks_g6p_pgi,Kp_f6p_pgi,kcat_f_2,Ks_f6p_3,Ks_atp_3,Kp_fbp_3,Kp_adp_3,kcat_f_3,Ks_fbp_4,Kp_g3p_4,Kp_dhap_4,kcat_f_4,kcat_f_5,Ks_dhap_5,Kp_g3p_5,kcat_f_6,Ks_g3p_6,Ks_pi_6,Ks_nad_6,Kp_pgp_6,Kp_nadh_6,kcat_f_7,Ks_pgp_7,Ks_adp_7,Ks_3pg_7,Ks_atp_7,kcat_f_8,Ks_3pg_8,Ks_2pg_8,kcat_f_9,Ks_2pg_9,Ks_pep_9
concentration,C_g6p,-6.657267824468973e-05,0.014079847869542228,0.0031410335741587025,0.0009481626897274386,-5.6163877040228585e-06,0.008534932097756392,-0.00011893525482885553,-0.00012879141075558052,0.6004828302806098,0.2582940134610308,-0.0001295281210472713,-0.00012913606309755734,-0.0008083961236459591,0.014452115130860482,-3.2731562608181417e-10,-3.248374497074216e-10,-0.0015466109277785189,-2.567270840513844e-08,5.239373132750388e-05,-2.7705407991568722e-11,-7.337795514563377e-08,2.6927747655520695e-06,4.2047041739041076e-07,0.0028351309907982624,-4.406128520315792e-14,-4.399424879620558e-14,-2.4153897171666496e-08,0.000400369939081013,0.000400369939076586,-1.0636619774421082e-10,-1.077838636808672e-10,-1.8394859255997391e-06,0.0002757329206458794,-2.3069669725570776e-07,-1.7737594469091956e-06,0.0009237458180348467,-7.118526944063564e-07
concentration,C_f6p,-2.5100202428845645e-05,0.005308589664875754,0.0011842783049437148,0.00035749013071342687,-2.1175724337197935e-06,1.3468510179651858e-06,-1.8768522959909683e-08,-2.0323869093936105e-08,0.22640279794918702,0.09738577756465565,-4.883658206263644e-05,-4.868876265415817e-05,-0.0003047933013491727,0.005448947299042283,-1.2340931279078622e-10,-1.22474954578198e-10,-0.0005831258166212957,-9.679499080675235e-09,1.9754248995235574e-05,-1.0445897135275806e-11,-2.7666027213196505e-08,1.0152692289505628e-06,1.5853189131225026e-07,0.00106894244993153,-1.661262858932375e-14,-1.6587353545132097e-14,-9.106854710407343e-09,0.00015095331572004224,0.00015095331571851646,-4.010373572722588e-11,-4.063824482203113e-11,-6.93549821261679e-07,0.00010396084860913499,-8.698063460050209e-08,-6.687686653364918e-07,0.0003482841255130945,-2.6839308858022214e-07
concentration,C_fbp,-0.007795444385585402,1.6487044523144463,0.36780482904132045,0.11102677120920887,-0.0006576607573706384,0.00041829551916293487,-5.828995895408361e-06,-6.312044361769572e-06,0.029429557770624403,0.012658944115696891,-6.348150403400593e-06,-6.328935712324231e-06,-3.9619351666174996e-05,1.692295739536796,-3.832759665187204e-08,-3.803741024785849e-08,-0.1811031160561186,-3.006190765957816e-06,0.006135135756755802,-3.2442132850464615e-09,-8.592320206351428e-06,0.00031531517855773195,4.923572013333207e-05,0.3319846301440115,-5.159433380449649e-12,-5.151583634923485e-12,-2.8283429038794302e-06,0.046882019413641146,0.04688201941363023,-1.245513626491049e-08,-1.2621140341353978e-08,-0.00021539782699117016,0.03228742939018713,-2.7013833914883863e-05,-0.0002077014698308299,0.10816763484490083,-8.335563832449845e-05
concentration,C_dhap,-0.004637683429521921,0.9808509868682148,0.21881528192250457,0.06605229818871995,-0.0003912570272894844,0.0002488533176443529,-3.467799439999915e-06,-3.7551757276483836e-06,0.017508299162995393,0.007531087704161574,-3.7766560157206946e-06,-3.7652247681867712e-06,-2.3570434425885476e-05,0.00042138102081556555,-9.543557562251348e-12,-9.471301253674967e-12,-4.509460972675151e-05,-3.576186525409492e-06,0.007298402374632926,-3.85933985524722e-09,-5.111762597630865e-06,0.00018758802017470358,2.929142613411232e-05,0.1975050480665239,-3.069461792130881e-12,-3.064791803743709e-12,-1.6826441661988369e-06,0.027891157171139484,0.027891157171135425,-7.409837875958007e-09,-7.508597397093155e-09,-0.00012814496308113354,0.019208510619560887,-1.6071131255398286e-05,-0.00012356622884810342,0.06435133430730872,-4.959012514150179e-05
concentration,C_g3p,-0.0005203490839535527,0.11005169289108346,0.02455112196287857,0.007411082144317571,-4.389912309332866e-05,2.792139606829309e-05,-3.8908784727564074e-07,-4.213315289111657e-07,0.0019644349532474477,0.0008449896694303446,-4.237416218792041e-07,-4.2245903343324367e-07,-2.64460784102313e-06,4.7279041547260104e-05,-1.0707892197447092e-12,-1.06268204631412e-12,-5.059624951067216e-06,-8.398639488995237e-11,1.7140227437208202e-07,-9.06362234840907e-14,-5.735408691617945e-07,2.1047416440114845e-05,3.2865043481740465e-06,0.02216010911469491,-3.4439427702170404e-13,-3.4387030331451413e-13,-1.887930394144245e-07,0.0031293938676411758,0.003129393867640723,-8.313854124787804e-10,-8.424662521124742e-10,-1.4377892576295027e-05,0.002155199046440941,-1.8031844031462667e-06,-1.3864157604938956e-05,0.0072202336288936225,-5.5640227675442175e-06
concentration,C_pgp,-1.3789961793404597e-06,0.0002916520249707283,6.506382816720899e-05,1.9640380423351432e-05,-1.1633867511059326e-07,7.399551510214299e-08,-1.0311359650030965e-09,-1.1165861275083288e-09,5.206021070529485e-06,2.2393380937153705e-06,-1.122973203219978e-09,-1.1195741685682333e-09,-7.008572170276761e-09,1.2529592085390928e-07,-2.8377377574917377e-15,-2.816252634211165e-15,-1.3408697466419212e-08,-2.2257542336111825e-13,4.542394489808676e-10,-2.401983778886557e-16,-6.361669798381272e-13,2.3345627322968206e-11,3.64536453202419e-12,2.457981721802122e-08,-3.8199939892273604e-19,-3.814182114701184e-19,-5.003273534378517e-10,8.293321387897876e-06,8.293321387904864e-06,-2.20328495374112e-12,-2.232650692991932e-12,-3.8103380098285126e-08,5.711571985843351e-06,-4.778685077511327e-09,-3.674191222116512e-08,1.9134605777607378e-05,-1.4745420670130525e-08
concentration,C_3pg,-0.001507863412629433,0.31890691523386633,0.07114404481229368,0.02147577454831309,-0.00012721052770192775,8.091039815239191e-05,-1.127495651088828e-06,-1.2209311337791733e-06,0.005692523891820045,0.0024486043040629264,-1.2279150819009552e-06,-1.2241984073631047e-06,-7.663523444556857e-06,0.0001370048278540377,-3.102924423128098e-12,-3.079431520902371e-12,-1.4661740651687644e-05,-2.433751023136903e-10,4.96688137605448e-07,-2.6264492234241374e-13,-6.956168029167575e-10,2.552727682739745e-08,3.986023962040782e-09,2.6876801788547124e-05,-4.176972537341597e-16,-4.1706175424422835e-16,-2.2897690029490435e-10,3.795473126827883e-06,3.795473126042965e-06,-1.0083425494690098e-12,-1.021781902448054e-12,-4.166414208283065e-05,0.006245318554941884,-5.225253337759295e-06,-4.017544499277259e-05,0.0209227352471272,-1.612338066298197e-05
concentration,C_2pg,-0.0002808061382431972,0.059389344270720325,0.013249001411808119,0.003999386991012154,-2.3690141115345448e-05,1.5067768246508293e-05,-2.0997107365056603e-07,-2.27371361269063e-07,0.0010601063979210495,0.00045599827739751283,-2.2867196680500305e-07,-2.2797981855381455e-07,-1.427161376672799e-06,2.5514110567400704e-05,-5.778508542655388e-13,-5.734758222738069e-13,-2.730424014669729e-06,-4.532321499697763e-11,9.249714959592263e-08,-4.891179159156074e-14,-1.2954320148309266e-10,4.753889140373216e-09,7.423085570416762e-10,5.005208233425134e-06,-7.778684941468921e-17,-7.76685017294865e-17,-4.264186921315748e-11,7.06822690256053e-07,7.068226901335027e-07,-1.8778143586065768e-13,-1.9028421728327906e-13,-3.247472562296083e-09,4.867855099416143e-07,-4.07277481238738e-10,-7.481786126072146e-06,0.0038963956794902336,-3.0026222676906074e-06
concentration,C_pep,-0.001265104045864707,0.2675643067783274,0.05969016701205143,0.0180182694543741,-0.00010673019314902877,6.78841804886027e-05,-9.459738182782143e-07,-1.0243665998715623e-06,0.004776052622808642,0.0020543897980727205,-1.0302261631130912e-06,-1.0271078568025768e-06,-6.42972993050171e-06,0.0001149476428457692,-2.6033670050446986e-12,-2.583656358522362e-12,-1.2301263789980705e-05,-2.041927629000408e-10,4.1672349451975166e-07,-2.2036022519938916e-13,-5.836255046758487e-10,2.141749560673703e-08,3.3442913349566476e-09,2.2549752883611924e-05,-3.504498015054355e-16,-3.499166146874526e-16,-1.9211260919761887e-10,3.1844183608851008e-06,3.184418360372149e-06,-8.460037579942315e-13,-8.572794332555476e-13,-1.4630700733801655e-08,2.19309416195538e-06,-1.8348900042363288e-09,-1.4107932693036252e-08,7.347187832586816e-06,-5.661855624004608e-09
flux,v_pts,-5.551996362651579e-12,1.1742287142624264e-09,2.6195312585741704e-10,7.907474675050707e-11,-4.683935531102357e-13,2.979070529759009e-13,-4.151076508286022e-15,-4.494604309823975e-15,2.0626111897211734e-11,8.87172718155525e-12,-4.448515067213982e-15,-4.435291208855918e-15,-2.7767402702737393e-14,1.201996265799006e-09,-2.7223361584364288e-17,-2.7017138959812133e-17,-1.2863361659815534e-10,-2.1387926795266354e-15,4.367273396198306e-12,-2.308809449405471e-18,-6.115745760342474e-15,2.246150288209112e-13,3.505265555897225e-14,2.364266759256569e-10,-3.673285884838476e-21,-3.667040669180646e-21,-2.010582468651672e-15,3.332602961942555e-11,3.331138371286526e-11,-8.851901374900475e-18,-8.96831101270104e-18,-1.5353147249751737e-13,2.3013947548632653e-11,-1.9254807987701717e-14,-1.478234433919276e-13,7.698337849346239e-11,-5.932639117741793e-14
