kind,name,v_max_1,Ka1_1,Ka2_1,Ka3_1,K_g6p_1,Ks_g6p_pgi,Kp_f6p_pgi,kcat_f_2,Ks_f6p_3,Ks_atp_3,Kp_fbp_3,Kp_adp_3,kcat_f_3,Ks_fbp_4,Kp_g3p_4,Kp_dhap_4,kcat_f_4,kcat_f_5,Ks_dhap_5,Kp_g3p_5,kcat_f_6,Ks_g3p_6,Ks_pi_6,Ks_nad_6,Kp_pgp_6,Kp_nadh_6,kcat_f_7,Ks_pgp_7,Ks_adp_7,Ks_3pg_7,Ks_atp_7,kcat_f_8,Ks_3pg_8,Ks_2pg_8,kcat_f_9,Ks_2pg_9,Ks_pep_9
concentration,C_g6p,0.011442362556376465,-0.0745224883863258,-0.8268306252925948,-0.005067163953852133,0.03568141434795349,-5.072547784833738e-06,3.8992155665278056e-09,7.256855130935024e-08,-0.0005305320238850927,-0.0005016598945380324,0.0005153062285374631,0.0010785658632244067,8.764878596401682e-07,-2.5048539084490153e-05,2.9285925235361374e-13,2.9888247327771177e-13,5.4054541342032705e-05,1.332196274733438e-11,-3.819490581440742e-08,1.179820160064078e-13,4.374542886311055e-07,-9.800481731070613e-10,-1.3402875955478377e-09,-2.6936516588017088e-05,6.682895527942365e-16,6.694923831412644e-16,2.3406450662467394e-07,-7.0371686661921145e-06,-7.037168810569896e-06,1.889833970879573e-11,1.8922453885879128e-11,1.5427704573143887e-08,-8.243741572097238e-07,1.6429593350958756e-12,2.312065842017483e-07,-8.705334322218454e-06,9.080595862590932e-08
concentration,C_f6p,0.004145619890996585,-0.026999835799535202,-0.29956448852321726,-0.0018358565003102484,0.012927538376009158,-0.019497956682531885,1.4987879747275873e-05,0.0002789403924686692,-0.00019221416227372529,-0.00018175365865551185,0.00018669778745394883,0.0003907693117912864,3.175555331231557e-07,-9.075199408068053e-06,1.061042364444558e-13,1.0828647672515555e-13,1.958420568703634e-05,4.826607572327699e-12,-1.3838187746337902e-08,4.274541991967207e-14,1.5849167437866933e-07,-3.550759015617969e-10,-4.85592279441665e-10,-9.759222224897662e-06,2.421243383490379e-16,2.4256012924372084e-16,8.480263317026761e-08,-2.5495981495204383e-06,-2.5495982018124107e-06,6.846954256177726e-12,6.8556909320026404e-12,5.5895273937487494e-09,-2.986744990191548e-07,5.952516245451032e-13,8.376719490174296e-08,-3.153982138405856e-06,3.2899410977866835e-08
concentration,C_fbp,0.04628022037187497,-0.30141652724136786,-3.3442309977699582,-0.020494846522234482,0.14431842297141925,-0.2176682271398317,0.00016731933844623277,0.003113990952741215,-22.765673188570947,-21.52674051083787,22.112318696570384,46.28236722580816,0.0376109928674444,-0.00010131228617152456,1.1845098144358713e-12,1.208871565818961e-12,0.00021863108035284252,5.388252399057572e-11,-1.5448458874313434e-07,4.771946092106674e-13,1.769344466897505e-06,-3.963940593280951e-09,-5.42097883816073e-09,-0.00010894847261804645,2.702989668557327e-15,2.707854682531897e-15,9.46706319820099e-07,-2.8462803466050185e-05,-2.8462804046713188e-05,7.643695276598183e-11,7.653448589654975e-11,6.239948835239011e-08,-3.3342954794642497e-06,6.645176629992594e-12,9.351470566977237e-07,-3.520993053558042e-05,3.672772781613828e-07
concentration,C_dhap,0.00699426592795287,-0.04555266439239663,-0.5054090221472,-0.0030973579118089376,0.021810644384448793,-0.03289589920810383,2.5286741043551604e-05,0.0004706131614262476,-3.4405448165602706,-3.2533066282961234,3.3418042525449105,6.9945903790288435,0.0056840975219100975,-0.16244189737289388,1.8992170543255308e-09,1.9382781521435164e-09,0.3505482785883591,-8.637779892806688e-08,0.00024765058690340004,-7.649793851625497e-10,2.673985909681282e-07,-5.990648792065001e-10,-8.192650612587394e-10,-1.6465232527678833e-05,4.084991036856683e-16,4.092343465498668e-16,1.4307442146532464e-07,-4.301544263730212e-06,-4.301544351085823e-06,1.1551811334628256e-11,1.1566551382309573e-11,9.430348703814106e-09,-5.039074819450879e-07,1.004276388620159e-12,1.4132748596184905e-07,-5.3212282794037075e-06,5.5506108905043715e-08
concentration,C_g3p,0.0007900752910485875,-0.00514564858536844,-0.05709122077781857,-0.00034987888348282154,0.002463739781630553,-0.0037159349399737045,2.8564011570978032e-06,5.316066536720395e-05,-0.38864542402453034,-0.3674949176508747,0.37749164739431124,0.7901119411818427,0.0006420781037254744,-0.01834950667695529,2.1453637628557366e-10,2.1894873471533872e-10,0.03959808450024685,9.75910988708638e-09,-2.7979982370329168e-05,8.642866539551291e-11,3.02054599813499e-08,-6.767062672096553e-11,-9.25445341067473e-11,-1.8599197564857436e-06,4.6144234657728794e-17,4.622728800827444e-17,1.6161748258544474e-08,-4.859042923365133e-07,-4.859043022044574e-07,1.304897582733245e-12,1.3065626248636476e-12,1.0652562503988807e-09,-5.6921606149023084e-08,1.1344349331162638e-13,1.596441367187796e-08,-6.010882378380069e-07,6.269993963633167e-09
concentration,C_pgp,1.0490753894720102e-05,-6.832479581303252e-05,-0.0007580669254117863,-4.64575123556196e-06,3.2713955242680105e-05,-4.934081521816991e-05,3.792777967263603e-08,7.058763431351893e-07,-0.005160499944680046,-0.004879659929014022,0.0050123982043143375,0.010491240541412985,8.525622106763684e-06,-0.00024364786599244946,2.8486504394899965e-12,2.907238484080667e-12,0.0005257900910213873,1.2958311849117314e-10,-3.7152295781329633e-07,1.1476144974861304e-12,4.2551305645320795e-06,-9.532957029832232e-09,-1.3037016349320818e-08,-0.00026201227879020213,6.500471879704507e-15,6.512171845322927e-15,2.145984381603022e-10,-6.451919716126116e-09,-6.4519198469497696e-09,1.7326651718016845e-14,1.734876042962498e-14,1.4144653407237926e-11,-7.558147535129725e-10,1.506321970471851e-15,2.1197819601323196e-10,-7.981351706332716e-09,8.325404469747354e-11
concentration,C_3pg,0.012241941515544781,-0.07973003301751447,-0.8846085857026605,-0.00542125146508018,0.03817478999528348,-0.05757711793562454,4.425894127598437e-05,0.0008237059983093879,-6.02192551152667,-5.694205780275742,5.849101626598726,12.242509396597162,0.00994877663341034,-0.2843192163116009,3.324166444891375e-09,3.392534402293315e-09,0.6135585305238758,1.5121400939240233e-07,-0.00043354008366530206,1.339182074195463e-09,0.004965425748685824,-1.1124262717482504e-05,-1.5213243327135023e-05,-0.30574914114763174,7.585574628223534e-12,7.599227631265233e-12,0.0026568031409241384,-0.07987700520867148,-0.0798770068519831,2.145099614620796e-07,2.1478367498476642e-07,1.650577466282317e-08,-8.819804663666443e-07,1.7577674262296601e-12,2.4736303072944476e-07,-9.313652934806915e-06,9.715137313271881e-08
concentration,C_2pg,0.0022749871244598834,-0.01481666926094075,-0.1643916645170038,-0.0010074608889330114,0.007094230568570482,-0.010699871568633734,8.224881765464809e-06,0.0001530738027227741,-1.1190874409736138,-1.058185486158636,1.0869706307020597,2.2750926569100027,0.0018488357191051832,-0.0528365991231083,6.177480795906624e-10,6.304532720323616e-10,0.11402094637291203,2.8100928596074742e-08,-8.056713120409513e-05,2.488675486836255e-10,0.0009227522963883678,-2.067282744264429e-06,-2.8271604341972584e-06,-0.05681903957327701,1.4096689311024662e-12,1.4122061435283411e-12,0.0004937282971129764,-0.014843981909191744,-0.01484398221457735,3.986356247290617e-08,3.991442815782326e-08,3.254271404307448e-05,-0.0017389088788688795,3.4656066672006184e-09,4.5968828495282185e-08,-1.730807199291833e-06,1.8054172430077127e-08
concentration,C_pep,0.010126229226026427,-0.06595069822125987,-0.7317261974141652,-0.004484324235467526,0.03157723582136049,-0.04762635842114996,3.660989427965879e-05,0.000681349093454039,-4.981186851313077,-4.710105249075004,4.838231236610082,10.126698963094016,0.008229380329952109,-0.23518177685106,2.7496677192632164e-09,2.8062199914242516e-09,0.5075203402804356,1.2508046369507825e-07,-0.0003586135630762797,1.1077380692804962e-09,0.00410727655185311,-9.201713151840469e-06,-1.2584016106114386e-05,-0.25290807712052915,6.274598469442495e-12,6.285891893630821e-12,0.0021976414100030595,-0.0660722699584534,-0.06607227131775976,1.7743729932630613e-07,1.7766370833744765e-07,0.00014485136135226187,-0.007740083326740746,1.5425813685700142e-08,0.002170808258232473,-0.08173474688175796,0.0008525809313163971
flux,v_pts,-2.4672971998818127e-13,1.606909050266836e-12,1.7827073151011064e-11,1.0926502758135115e-13,-7.693706782774257e-13,1.1606056894291903e-12,-8.922271768907205e-16,-1.6607254891870706e-14,1.2111373021680298e-10,1.1452279264919375e-10,-1.1764188343897152e-10,-2.4622457213301745e-10,-2.000939056025991e-13,2.551535492264442e-13,-2.9883429200657606e-21,-3.0469861809308513e-21,-5.506203638804961e-13,1.2880626623389114e-20,5.7679519424861844e-18,5.8961100316869e-22,-6.231830295050711e-16,1.4359746995861054e-18,1.9789610235507496e-18,4.1359670960676706e-14,-1.042941027961172e-24,-1.067129899530779e-24,-3.3434881493417894e-16,1.0760871057222259e-14,9.731334747534973e-15,-2.785233146148111e-20,-2.863811393177243e-20,-2.4868171167913584e-17,1.3105932510494014e-15,-2.5001639029036453e-21,-5.624716685013289e-17,2.380701363838055e-15,-1.8076576656326912e-17
