kind,name,v_max_1,Ka1_1,Ka2_1,Ka3_1,K_g6p_1,Ks_g6p_pgi,Kp_f6p_pgi,kcat_f_2,Ks_f6p_3,Ks_atp_3,Kp_fbp_3,Kp_adp_3,kcat_f_3,Ks_fbp_4,Kp_g3p_4,Kp_dhap_4,kcat_f_4,kcat_f_5,Ks_dhap_5,Kp_g3p_5,kcat_f_6,Ks_g3p_6,Ks_pi_6,Ks_nad_6,Kp_pgp_6,Kp_nadh_6,kcat_f_7,Ks_pgp_7,Ks_adp_7,Ks_3pg_7,Ks_atp_7,kcat_f_8,Ks_3pg_8,Ks_2pg_8,kcat_f_9,Ks_2pg_9,Ks_pep_9
concentration,C_g6p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
concentration,C_f6p,-4.22238406495596e-06,9.523745791815627e-05,9.112173884530395e-06,1.2185476126940669e-05,-2.1900477619662557e-10,-3.823962546527043e-11,6.205532362345467e-11,1.8249174031833545e-12,-0.08375152322298751,-0.05443849009494197,0.00755142988607211,0.006487484011651565,0.0001806299361634801,0.0006298657888295109,-5.285878784211434e-06,-1.080550959634595e-05,-0.0005171254151196069,-2.424194948154656e-09,1.8000543168877958e-06,-3.1715789642248997e-06,-1.218299584228277e-07,6.945637424855829e-07,1.1663428883239085e-06,1.3736927351380316e-05,-3.970476091751034e-12,-4.320798050674051e-12,-0.0009241715501503514,0.029686355035299792,0.03086764424370657,-0.0001878347020762737,-0.00023540829753742977,-7.836756766518146e-07,0.00014906577047857833,-2.3070846832697825e-06,-4.35605810081885e-07,0.00020670612290382898,-9.676464289569758e-08
concentration,C_fbp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
concentration,C_dhap,-0.00017066680677343775,0.0038494539052032345,0.00036830984479699347,0.0004925312969180819,-8.8520715421932e-09,-1.5456279693433272e-09,2.5082474571538756e-09,7.376231676067044e-11,-1.4429239232184412e-07,-9.379005869904639e-08,1.3010078658112274e-08,1.1177045480772934e-08,3.1120062339848953e-10,1.0851555326184255e-09,-9.106699558311311e-12,-1.8616111307743377e-11,-8.909218432503535e-10,-1.9598065353372864e-07,0.00014552287623911814,-0.00025640187007890325,-4.924310449599559e-06,2.8073944531475308e-05,4.71430389301937e-05,0.0005552402362891555,-1.6048480325863243e-10,-1.7464465445922213e-10,-0.03735458569094461,1.1999087104959034,1.2476558727560285,-0.007592191593973768,-0.009515094271502603,-3.1675807605980786e-05,0.006025169348739106,-9.325129353279303e-05,-1.760698493431434e-05,0.008354965676688163,-3.911182014125054e-06
concentration,C_g3p,-1.9284971308733653e-05,0.0004349797685890217,4.1618197023298704e-05,5.56549460864287e-05,-1.0002644857630467e-09,-1.7465253851611546e-10,2.8342640939863805e-10,8.33497848417864e-12,-1.630472087041166e-08,-1.0598068990759349e-08,1.4701100849246489e-09,1.2629813936193374e-09,3.5164981450446377e-11,1.2262017307124447e-10,-1.0290368941381323e-12,-2.1035793712788317e-12,-1.0067219634511527e-10,-4.709729431143308e-16,3.497152632587874e-13,-6.161754814405785e-13,-5.564361783711847e-07,3.1722935762851935e-06,5.327059024325767e-06,6.27409173976379e-05,-1.8134427454537636e-11,-1.9734459290264315e-11,-0.004220985479946421,0.1355870276856593,0.14098235130873707,-0.000857900840991075,-0.0010751845862413119,-3.5792961291720477e-06,0.0006808307966700726,-1.05371897106482e-05,-1.9895503156763336e-06,0.0009440926235544111,-4.419549082310314e-07
concentration,C_pgp,-6.894921112641376e-07,1.5551753445742005e-05,1.4879679141449503e-06,1.9898212792281392e-06,-3.576227628604187e-11,-6.244320803671817e-12,1.0133293449742932e-11,2.9799898693053943e-13,-5.829397535842444e-10,-3.7891085509951476e-10,5.256058154149789e-11,4.5155146671671554e-11,1.257247258882326e-12,4.384017003041135e-12,-3.6790971271366405e-14,-7.520889560716682e-14,-3.5993149578695968e-12,-1.6838650287836383e-17,1.2503345127218894e-14,-2.2029998468607005e-14,-8.471130198860489e-16,4.829485925857673e-15,8.10982606225839e-15,9.551642312107529e-14,-2.760770809444028e-20,-3.004384797228087e-20,-0.00015091213482208257,0.004847618618788277,0.005040516654065416,-3.0672374495176495e-05,-3.844088116586873e-05,-1.279699308561964e-07,2.4341621042345862e-05,-3.7673424886534767e-07,-7.113203466373558e-08,3.375397379765019e-05,-1.5801134359052055e-08
concentration,C_3pg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
concentration,C_2pg,-9.356664413309138e-05,0.002110430788881935,0.00020192278059425159,0.00027002614892959574,-4.853073913361167e-09,-8.473775797773461e-10,1.3751256438419742e-09,4.043957144722434e-11,-7.910717886229017e-08,-5.141966626606671e-08,7.1326740303007545e-09,6.1277280499781696e-09,1.7061331088371978e-10,5.949372846825311e-10,-4.992756319145042e-12,-1.0206302201968282e-11,-4.884488039301469e-10,-2.2897544686956037e-15,1.7002272887913016e-12,-2.995690151296041e-12,-1.150737932104673e-13,6.560462070114254e-13,1.101662502652991e-12,1.297513619951349e-11,-3.750290576364928e-18,-4.0811851820224354e-18,-8.729208707907095e-10,2.8040074217966123e-08,2.915585395160527e-08,-1.7741817685556712e-10,-2.2235354006621236e-10,-7.40216385163244e-13,1.407992251754363e-10,-2.1791436634288415e-12,-9.652881686522101e-06,0.004580539795598152,-2.1442727064133905e-06
concentration,C_pep,-0.0004211176055415923,0.009498465705482073,0.0009087986285710777,0.0012153130672197777,-2.1842344404315625e-08,-3.8138122907394525e-09,6.189060469543713e-09,1.8200733450933799e-10,-3.5603954866975234e-07,-2.3142570664607381e-07,3.2102194502543285e-08,2.7579210388145002e-08,7.67883358708531e-10,2.6776482532210608e-09,-2.2471015800353855e-11,-4.5935744377856786e-11,-2.1983730302886407e-09,-1.030555777887808e-14,7.652257383232362e-12,-1.3482780975799726e-11,-5.179154675404721e-13,2.9526834243272056e-12,4.958279727098583e-12,5.839751681879174e-11,-1.6879025691771473e-17,-1.8368291170651288e-17,-3.928776633920828e-09,1.26200658237966e-07,1.3122247638794637e-07,-7.985103935991264e-10,-1.0007520988758302e-09,-3.3315102896661756e-12,6.3369856244829e-10,-9.807725963987668e-12,-1.851818715334734e-12,8.787354380761176e-10,-4.113594565103376e-13
flux,v_pts,-4.572628942156598e-10,1.031373636495303e-08,9.868024661296992e-10,1.3196255928271672e-09,-2.3717112787896186e-14,-9.715447294369362e-08,1.5766242858758645e-07,4.63652254178267e-09,-9.069883901237728e-06,-5.895424536077986e-06,8.177832440268894e-07,7.025630642519e-07,1.9561346314476288e-08,6.821140762537501e-08,-5.724350151930267e-10,-1.170184239309171e-09,-5.600217231716786e-08,-2.6252761228674813e-13,1.949364510420837e-10,-3.434653778582021e-10,-1.3193571272624225e-11,7.521775588081452e-11,1.263090621327523e-10,1.4876400659588194e-09,-4.299825790768453e-16,-4.679206818579217e-16,-1.0008311738595559e-07,3.214882511661197e-06,3.3428101752132543e-06,-2.034155079382338e-08,-2.549353122324885e-08,-8.486813236323527e-11,1.6143072900922164e-08,-2.4984565945238283e-10,-4.717391878789373e-11,2.2385233418679376e-08,-1.0479123811286814e-11
