kind,name,v_max_1,Ka1_1,Ka2_1,Ka3_1,K_g6p_1,Ks_g6p_pgi,Kp_f6p_pgi,kcat_f_2,Ks_f6p_3,Ks_atp_3,Kp_fbp_3,Kp_adp_3,kcat_f_3,Ks_fbp_4,Kp_g3p_4,Kp_dhap_4,kcat_f_4,kcat_f_5,Ks_dhap_5,Kp_g3p_5,kcat_f_6,Ks_g3p_6,Ks_pi_6,Ks_nad_6,Kp_pgp_6,Kp_nadh_6,kcat_f_7,Ks_pgp_7,Ks_adp_7,Ks_3pg_7,Ks_atp_7,kcat_f_8,Ks_3pg_8,Ks_2pg_8,kcat_f_9,Ks_2pg_9,Ks_pep_9
concentration,C_g6p,-9.879374431014383e-05,0.009035295260553982,0.004018571070783443,0.0005844565427541909,-1.169389885828941e-05,0.03650789200913132,-0.00038728828641749314,-0.0005258002076476173,0.6557594980472746,0.21587090529537056,-0.00011113664892395837,-0.00011080025859911673,-0.0006469219643208396,0.006170636331420048,-6.783702783984044e-10,-6.732341924219497e-10,-0.0006423645850860306,-2.6969719578625976e-09,1.385130903183532e-05,-9.276168285193296e-12,-7.404537872723522e-08,2.4467277101677927e-06,3.8205075104026295e-07,0.0025760764123348196,-5.49852885757043e-14,-5.490163200090567e-14,-4.893604913764728e-08,0.0004948504072586899,0.0004948504072595001,-2.1723845307421723e-10,-2.2013384241577854e-10,-4.7351751217302437e-07,0.0001760571772467606,-1.767109203469336e-07,-1.991874115520719e-06,0.001107991992820776,-1.7111637771088433e-06
concentration,C_f6p,-3.601343287157658e-05,0.0032936498319096758,0.0014648957837146911,0.00021305282653074666,-4.262794618026808e-06,9.956927811747391e-06,-1.0562651793839545e-07,-1.434033690479836e-07,0.23904500322267014,0.07869174812667748,-4.051281099136923e-05,-4.039018611666242e-05,-0.00023582344366553524,0.002249391384472125,-2.472873424644525e-10,-2.4541507728386133e-10,-0.00023416213268399945,-9.831312624266922e-10,5.049238608138544e-06,-3.3814556395912256e-12,-2.6991873775455487e-08,8.91909348715389e-07,1.3926953747996335e-07,0.0009390610265325655,-2.0043870316492055e-14,-2.0013374858925893e-14,-1.7838731924763853e-08,0.00018038856657896557,0.00018038856657922415,-7.919026150346675e-11,-8.024572215426027e-11,-1.7261205410626936e-07,6.417838881030187e-05,-6.441669877028116e-08,-7.261008806667034e-07,0.0004038979951044037,-6.237731169066528e-07
concentration,C_fbp,-0.010855072376252299,0.9927631013378837,0.4415449594209853,0.06421781173162491,-0.0012848801242799684,0.0030011904843135714,-3.1837661829162106e-05,-4.322425900261318e-05,0.05390777328509474,0.017746017947378564,-9.13616850643916e-06,-9.108514994105844e-06,-5.318126948920241e-05,0.678005519968894,-7.453668773107088e-08,-7.397235458030702e-08,-0.0705805221907716,-2.963327891458872e-07,0.0015219279632239428,-1.0192292925141033e-09,-8.135818222190288e-06,0.0002688369244844365,4.1978250574458355e-05,0.2830492567858081,-6.041569648738243e-12,-6.032377789705265e-12,-5.376902747089426e-06,0.0543722380760636,0.054372238076059995,-2.3869316295521416e-08,-2.4187450414871812e-08,-5.2028262538364364e-05,0.019344477879034455,-1.9416308628208112e-05,-0.00021885938061526593,0.12174185074556906,-0.00018801602042589345
concentration,C_dhap,-0.00817165598342455,0.7473481756711847,0.33239331664863153,0.04834291723629564,-0.0009672527268013168,0.0022592844458771792,-2.396726716937305e-05,-3.253905293902272e-05,0.040581560661127364,0.013359132828885024,-6.877671880334485e-06,-6.856854424523216e-06,-4.0034651448097496e-05,0.00038186887029582493,-4.1980839242526286e-11,-4.1662993360213877e-11,-3.975263250809488e-05,-4.459905223894962e-07,0.002290551272823387,-1.5339733612107756e-09,-6.124612103080847e-06,0.0002023793841609676,3.160106267286607e-05,0.2130783722711629,-4.548069976704398e-12,-4.541150381213779e-12,-4.047711335547136e-06,0.04093120793726247,0.040931207937259455,-1.7968727850516376e-08,-1.820821796995635e-08,-3.916667232997364e-05,0.014562447206917366,-1.4616521113652698e-05,-0.00016475648481588438,0.09164678857919138,-0.0001415377240279051
concentration,C_g3p,-0.0009214233800385859,0.08426983263728009,0.03748015995165102,0.005451073110658003,-0.00010906593213035718,0.0002547534446887392,-2.7025122411279746e-06,-3.669053641409413e-06,0.004575914461825719,0.0015063553030798494,-7.755157196569095e-07,-7.731683753075702e-07,-4.5142458188154715e-06,4.305894736779026e-05,-4.7336949618313935e-12,-4.697855148266283e-12,-4.482445792376823e-06,-1.8819578267428805e-11,9.665498882404812e-08,-6.47294735551993e-14,-6.906018555961026e-07,2.2819988577832685e-05,3.5632872994049855e-06,0.02402639004743515,-5.128333864136508e-13,-5.12053143452077e-13,-4.5641371440325033e-07,0.004615340151753323,0.0046153401517529885,-2.0261261590796583e-09,-2.0531306971791356e-09,-4.416373826351897e-06,0.001642039184499299,-1.6481364751851805e-06,-1.8577688222590576e-05,0.01033395114449384,-1.5959576411598595e-05
concentration,C_pgp,-2.9625669063531647e-06,0.00027094495623133924,0.00012050647283654366,1.7526328451831096e-05,-3.506695490259276e-07,8.190850599894141e-07,-8.689136289600308e-09,-1.1796766970695615e-08,1.471251223334639e-05,4.8432441229423456e-06,-2.4934435745644194e-09,-2.485896376569849e-09,-1.4514234780333245e-08,1.3844342902990374e-07,-1.5219809190825854e-14,-1.5104576757778195e-14,-1.4411991094219234e-08,-6.050883979347284e-14,3.1076579667395945e-10,-2.0811865665227224e-16,-1.6612705044886275e-12,5.489439915814499e-11,8.571630724633862e-12,5.77964463715398e-08,-1.2336413115030251e-18,-1.231764404827724e-18,-1.4674645718673368e-09,1.4839273987789133e-05,1.4839273987789123e-05,-6.514415020305767e-12,-6.60124020037737e-12,-1.4199556064529277e-08,5.279495888989666e-06,-5.299099940715986e-09,-5.973111331566383e-08,3.322579211227168e-05,-5.13133418802903e-08
concentration,C_3pg,-0.003743070580006283,0.3423268154031938,0.15225453042344092,0.022143730918910344,-0.0004430552671899924,0.0010348772829377787,-1.0978334477956646e-05,-1.4904686639326774e-05,0.01858860016984513,0.006119221999509404,-3.1503542643540416e-06,-3.1408187177578748e-06,-1.833808548966538e-05,0.00017491707076473727,-1.922954710306504e-11,-1.9083956103073354e-11,-1.820890513572727e-05,-7.645020848924738e-11,3.926386628912044e-07,-2.6294859950413683e-13,-2.0989408624087225e-09,6.935661425139901e-08,1.0829871447996854e-08,7.302322089160006e-05,-1.5586505329540994e-15,-1.5562791464903411e-15,-1.387174661949108e-09,1.4027367522090035e-05,1.4027367521995272e-05,-6.157989518363229e-12,-6.240064202428477e-12,-1.794050302808165e-05,0.006670406564308603,-6.695175405515032e-06,-7.546758605972817e-05,0.04197930000707944,-6.483210891947948e-05
concentration,C_2pg,-0.0006968859856799435,0.06373450755944084,0.028346793425465793,0.0041227263601399675,-8.248816045191177e-05,0.00019267375807181767,-2.043949554320716e-06,-2.7749589589305535e-06,0.003460831067671001,0.001139278558491602,-5.86533887039707e-07,-5.847585561591875e-07,-3.4141901705538625e-06,3.2566111263236064e-05,-3.5801626894516223e-12,-3.5530565145985817e-12,-3.3901392702223757e-06,-1.4233522119954541e-11,7.310158080437915e-08,-4.8955846967865704e-14,-3.9078142209009437e-10,1.2912834674875452e-08,2.0163086255987365e-09,1.3595484568773981e-05,-2.901900109338507e-16,-2.897485055096858e-16,-2.582645832412772e-10,2.6116193774820126e-06,2.611619377458425e-06,-1.1464962850035642e-12,-1.1617769736223365e-12,-2.499033024109173e-09,9.291582438979653e-07,-9.326084343491608e-10,-1.4050577453452845e-05,0.007815718469176766,-1.2070461179490914e-05
concentration,C_pep,-0.003124500983244898,0.28575482306737,0.12709336354825898,0.018484318569469683,-0.0003698371666731003,0.0008638562963115393,-9.16408497718187e-06,-1.2441578929418864e-05,0.015516698995216543,0.005107976124276695,-2.6297353432550535e-06,-2.6217756149842005e-06,-1.530758368525699e-05,0.00014601074757814798,-1.605172403032942e-11,-1.5930193006195882e-11,-1.5199750600804252e-05,-6.381625331163898e-11,3.2775225687417917e-07,-2.1949442344024287e-13,-1.7520755585955312e-09,5.789492731059556e-08,9.040156112258595e-09,6.0955600429008686e-05,-1.30107215124724e-15,-1.2990926537170612e-15,-1.1579339199884832e-09,1.1709242612144224e-05,1.1709242612060712e-05,-5.1403367852428435e-12,-5.2088480283775194e-12,-1.1204459665429043e-08,4.16589775569602e-06,-4.181366746844824e-09,-4.713209673233679e-08,2.6217513133384026e-05,-4.048987636240806e-08
flux,v_pts,-8.479904278768657e-12,7.755414088705948e-10,3.449327490301357e-10,5.016656534628794e-11,-1.0037430955844862e-12,2.3447017231137435e-12,-2.4873458250476986e-14,-3.376879329499293e-14,4.256867292962912e-11,1.4013018827770464e-11,-7.214306126224304e-15,-7.192154813093443e-15,-4.1996676744979466e-14,5.3099636943016e-10,-5.837466299736447e-17,-5.793296338077933e-17,-5.527624960335776e-11,-2.3098193614476216e-16,1.1864899170654732e-12,-7.938860857433754e-19,-6.360862701472589e-15,2.101146461010587e-13,3.2827566741779894e-14,2.2132883516464726e-10,-4.722624804139095e-21,-4.71471755207184e-21,-4.2069309102838595e-15,4.252794170860636e-11,4.252666467044739e-11,-1.8666960048434065e-17,-1.8923584431277253e-17,-4.062968697702198e-14,1.5105716878651696e-11,-1.5161998877406066e-14,-1.7096930512140367e-13,9.509914055059186e-11,-1.468709274805728e-13
