kind,name,v_max_1,Ka1_1,Ka2_1,Ka3_1,K_g6p_1,Ks_g6p_pgi,Kp_f6p_pgi,kcat_f_2,Ks_f6p_3,Ks_atp_3,Kp_fbp_3,Kp_adp_3,kcat_f_3,Ks_fbp_4,Kp_g3p_4,Kp_dhap_4,kcat_f_4,kcat_f_5,Ks_dhap_5,Kp_g3p_5,kcat_f_6,Ks_g3p_6,Ks_pi_6,Ks_nad_6,Kp_pgp_6,Kp_nadh_6,kcat_f_7,Ks_pgp_7,Ks_adp_7,Ks_3pg_7,Ks_atp_7,kcat_f_8,Ks_3pg_8,Ks_2pg_8,kcat_f_9,Ks_2pg_9,Ks_pep_9
concentration,C_g6p,-1.1705681065969505e-06,0.00010400276738410187,7.727150232470437e-05,3.913752354141998e-06,-3.782889729178056e-09,0.002839620216583058,-0.018964744852078722,-6.326453432725513e-07,0.007464383183529565,0.3117317389537661,-0.01169340910896632,-3.245276991479513e-05,-3.047619493546778e-05,2.1348867602659407e-05,-6.03550728964174e-11,-6.023057139488521e-11,-4.6258902964873786e-07,-8.520369983415837e-10,3.4831129697716518e-06,-2.2016057377029022e-07,-1.6917150335779032e-10,3.646814162306324e-07,6.12389547982503e-07,7.212588010073793e-06,-1.8781640272427823e-11,-2.0171940643285023e-11,-3.019147333135099e-10,4.380317964879876e-06,4.380317964879876e-06,-4.841123526951033e-11,-4.968613371824128e-11,-5.164609913822804e-09,3.3609255257496746e-06,-3.357072408855341e-05,-1.5747914927742617e-10,5.074984973378363e-06,-5.110057243761498e-11
concentration,C_f6p,-4.4234587929014486e-07,3.930159665880029e-05,2.920012124647856e-05,1.478967534362276e-06,-1.4295158684748757e-09,3.728030040473819e-09,-2.4898096554009218e-08,-8.305761548018332e-13,0.002820715106132673,0.11780027947494941,-0.0044188213419469975,-1.226357437497274e-05,-1.1516646629503455e-05,8.067521710017695e-06,-2.280757321483848e-11,-2.2760525353320337e-11,-1.7480772793037175e-07,-3.2197618673465314e-10,1.3162332553118452e-06,-8.319645995404022e-08,-6.392820459881987e-11,1.3780942846393236e-07,2.3141583269335897e-07,2.7255642519086226e-06,-7.097392398855373e-12,-7.622772884326808e-12,-1.1409053214920864e-10,1.6552779723965778e-06,1.6552779723965778e-06,-1.8294117459199275e-11,-1.8775888722422485e-11,-1.951653988382472e-09,1.2700598528127694e-06,-1.2686037988068691e-05,-5.950978186226862e-11,1.9177856249900113e-06,-1.9310390821583958e-11
concentration,C_fbp,-3.381273912263131e-05,0.003004198065684546,0.002232045393167995,0.00011305167686988708,-1.0927161164013039e-07,2.8496909774335717e-07,-1.9032003637478943e-06,-6.34889030596675e-11,7.490855772566739e-07,3.1283730200136805e-05,-1.1734880025699057e-06,-3.2567864333200663e-09,-3.0584279389905833e-09,0.0006166780855640711,-1.7434016408066277e-09,-1.7398053213654418e-09,-1.3362231782785709e-05,-2.4611729030241593e-08,0.0001006123358038242,-6.359503631180346e-06,-4.88664601566722e-09,1.0534096783111501e-05,1.7689332333882303e-05,0.0002083410252661252,-5.42521794566442e-10,-5.826816656729837e-10,-8.721033973471719e-09,0.00012652877641187548,0.00012652877641187548,-1.398394913871671e-09,-1.435221313722475e-09,-1.4918363898629602e-07,9.708285982013442e-05,-0.0009697155964317257,-4.548903180849886e-09,0.00014659474218610934,-1.4760783098260576e-09
concentration,C_dhap,-0.00010620051102689877,0.00943571500210632,0.0070105045477081495,0.00035507758813878396,-3.4320499604681484e-07,8.950432467451141e-07,-5.9776538799866405e-06,-1.994086880905832e-10,2.3527603231754674e-06,9.825729050252291e-05,-3.6857417843800705e-06,-1.0229055443081225e-08,-9.606042519868277e-09,6.727663668221277e-09,-1.9019680048913896e-14,-1.8980445900964376e-14,-1.457755729990087e-10,-1.5481590902812836e-07,0.0006328848415231446,-4.00033794626655e-05,-1.5348188806123043e-08,3.3085946027329234e-05,5.555941880056104e-05,0.000654366488096406,-1.7039758778800922e-09,-1.8301117351119165e-09,-2.739140006868925e-08,0.0003974070443300891,0.0003974070443300891,-4.392139126667653e-09,-4.507805073443248e-09,-4.6856241492009073e-07,0.00030492203805839466,-0.0030457246165677687,-1.4287391519572228e-08,0.00046043109581677023,-4.636130488511834e-09
concentration,C_g3p,-1.199363008273303e-05,0.0010656114006145796,0.0007917231040181418,4.010027072023185e-05,-3.875945346523584e-08,1.0108065870593635e-07,-6.75079325946034e-07,-2.251998617629326e-11,2.6570622604969334e-07,1.1096571794468451e-05,-4.1624492306957247e-07,-1.1552063723031005e-09,-1.0848471389479149e-09,7.597812549212765e-10,-2.1479665287194254e-15,-2.143535663592296e-15,-1.6463003094531718e-11,-3.0323033516423494e-14,1.2396004369422556e-10,-7.835265340360468e-12,-1.7333296911727294e-09,3.736522487059134e-06,6.2745377612825176e-06,7.39001114107633e-05,-1.924365160919428e-10,-2.0668152110349275e-10,-3.0934156219728487e-09,4.488069818008322e-05,4.488069818008322e-05,-4.960210779383526e-10,-5.090836758993416e-10,-5.291654645430035e-08,3.4436012531241405e-05,-0.00034396533530565076,-1.6135297944991257e-09,5.19982454737464e-05,-5.235759560555242e-10
concentration,C_pgp,-4.6048380121245764e-08,4.091311679496424e-06,3.039744113593048e-06,1.5396110238125761e-07,-1.4881316450046962e-10,3.8808939102244613e-10,-2.591901634321815e-09,-8.646330398795419e-14,1.0201532991523306e-09,4.260421177821097e-08,-1.5981320341565508e-09,-4.4353028885607666e-12,-4.165165432240517e-12,2.917106564517262e-12,-8.24690954440083e-18,-8.229897673249891e-18,-6.32081067687137e-14,-1.164224020506921e-16,4.759327795842861e-13,-3.008275392904497e-14,-2.3115553827864053e-17,4.983002554110238e-14,8.36768090958911e-14,9.855272902556381e-13,-2.5663207430307123e-18,-2.7562912329803115e-18,-1.1876869425771692e-11,1.7231509023104637e-07,1.7231509023104637e-07,-1.9044248478153567e-12,-1.9545774264863358e-12,-2.0316795073909648e-10,1.3221373211950804e-07,-1.3206215632323234e-06,-6.194991241309677e-12,1.9964222313806748e-07,-2.0102191313614383e-12
concentration,C_3pg,-0.00014114957504166595,0.012540873390187779,0.009317560981284178,0.00047192852640713515,-4.561488346502845e-07,1.1895891338028503e-06,-7.944813982036612e-06,-2.6503122547554545e-10,3.1270199792792414e-06,0.00013059235464177532,-4.898666508735386e-06,-1.3595290784442852e-08,-1.2767253249532805e-08,8.941647484068376e-09,-2.527880147474818e-14,-2.5226655895034568e-14,-1.9374835750047211e-10,-3.56863076646354e-13,1.4588501692010156e-09,-9.22109885306539e-11,-7.08548343994651e-14,1.5274122041531166e-10,2.564899096499682e-10,3.0208823641404544e-09,-7.866401263336732e-15,-8.44870716203664e-15,-1.2645246095413183e-13,1.834630608218065e-09,1.834630608218065e-09,-2.0276316756035845e-14,-2.0810284871046458e-14,-6.227595809754972e-07,0.0004052675046158474,-0.004048028876374934,-1.8989167019447968e-08,0.0006119523614534401,-6.161814495648518e-09
concentration,C_2pg,-2.638460482792921e-05,0.0023442223506484026,0.0017416996429408008,8.821597707682512e-05,-8.526633354309048e-08,2.223658072910198e-07,-1.4850967655073448e-06,-4.954137587136172e-11,5.8452309485559e-07,2.4411179911067696e-05,-9.156908901526947e-07,-2.5413209693069737e-09,-2.386538759481161e-09,1.6714328822640902e-09,-4.725283576979121e-15,-4.715536174583944e-15,-3.621674598334389e-11,-6.670724585170708e-14,2.726980831839252e-10,-1.7236698020994297e-11,-1.3244662214312855e-14,2.855141612226165e-11,4.7944818903304836e-11,5.646836469701873e-10,-1.4704406276207332e-15,-1.579289162286581e-15,-2.3637344305502342e-14,3.4294148984798656e-10,3.4294148984798656e-10,-3.790185475839355e-15,-3.889998389098234e-15,-4.0434215414189144e-13,2.6313001918895715e-10,-2.6282834530071545e-09,-3.549579711226169e-09,0.00011439015119659571,-1.1518068009877858e-09
concentration,C_pep,-0.00011943840266474599,0.010611876693944651,0.007884363803486026,0.0003993380026072117,-3.859854921414596e-07,1.0066103700742837e-06,-6.7227683200728055e-06,-2.242649771895702e-10,2.6460318517359054e-06,0.00011050505985413424,-4.145169426174752e-06,-1.1504107005270561e-08,-1.0803435533286443e-08,7.566278974972321e-09,-2.1390517178317993e-14,-2.1346392423667668e-14,-1.639467588509649e-10,-3.01971821657907e-13,1.2344556557351269e-09,-7.802746212206893e-11,-5.995622699127023e-14,1.2924717584197766e-10,2.170376562695253e-10,2.5562223002845282e-09,-6.656422838674648e-15,-7.149160769841257e-15,-1.0700204788370319e-13,1.5524350473074656e-09,1.5524350473074656e-09,-1.7157494622474423e-14,-1.7609329903638524e-14,-1.830384921118573e-12,1.191142735247822e-09,-1.189777111285117e-08,-5.5836513025508254e-14,1.7994099742468267e-09,-1.8118451628698808e-14
flux,v_pts,3.984595856390549e-13,-3.540239629229447e-11,-2.630308471029963e-11,-1.3322359708467513e-12,1.2876908266350358e-15,-2.651490525076184e-15,1.9404843615409824e-14,6.280533500598594e-19,3.615982318244253e-14,1.5112431951769867e-12,-5.658147804265658e-14,-1.5725918770998093e-16,-1.4767416311260385e-16,-9.441493753878212e-12,2.66918815989799e-17,2.6636943485512412e-17,2.0457920060869945e-13,3.7496460591935787e-16,-1.533372174178491e-12,9.692161553059621e-14,7.515108034358668e-17,-1.6141166737264981e-13,-2.7136284360046726e-13,-3.1901765002360466e-12,8.31699052770322e-18,8.932826537601091e-18,1.331268888080329e-16,-1.931069990787614e-12,-1.931069990787614e-12,2.136382035046647e-17,2.1945459716994205e-17,2.347485889909972e-15,-1.5274546210754759e-12,1.5259587244645398e-11,-6.999704927912864e-17,2.2589633132621074e-12,-2.2734368456818175e-17
