kind,name,v_max_1,Ka1_1,Ka2_1,Ka3_1,K_g6p_1,Ks_g6p_pgi,Kp_f6p_pgi,kcat_f_2,Ks_f6p_3,Ks_atp_3,Kp_fbp_3,Kp_adp_3,kcat_f_3,Ks_fbp_4,Kp_g3p_4,Kp_dhap_4,kcat_f_4,kcat_f_5,Ks_dhap_5,Kp_g3p_5,kcat_f_6,Ks_g3p_6,Ks_pi_6,Ks_nad_6,Kp_pgp_6,Kp_nadh_6,kcat_f_7,Ks_pgp_7,Ks_adp_7,Ks_3pg_7,Ks_atp_7,kcat_f_8,Ks_3pg_8,Ks_2pg_8,kcat_f_9,Ks_2pg_9,Ks_pep_9
concentration,C_g6p,-6.629769639360864e-05,0.011316889615838974,0.0031469281292614694,0.0007723960301150081,-3.69357886089494e-06,0.027008050038078234,-0.00022869294194090162,-0.00035935412756891755,0.5717702440789526,0.18822229884252545,-9.089729996766217e-05,-9.06221704531466e-05,-0.0005554602240433207,0.010695929485832735,-8.461123354704258e-10,-8.39706238624466e-10,-0.0011144843376924031,-5.20506060863018e-09,2.230945992795183e-05,-1.2631781049352952e-11,-9.785915770823313e-08,3.537341764429028e-06,5.52347558797734e-07,0.0037243468669098884,-6.251982538159432e-14,-6.242470549470996e-14,-4.296172370518667e-08,0.0006460792584143251,0.0006460792584145205,-1.890770336927406e-10,-1.9159708306779246e-10,-7.683488215510616e-07,0.00019091213789288844,-1.4789849234549394e-07,-2.3309714667840817e-06,0.0021082975349499943,-1.0384171115834145e-06
concentration,C_f6p,-2.4456995700862863e-05,0.004174762257778852,0.0011608911306862889,0.00028493428000475086,-1.3625487345049698e-06,3.0340719650332284e-06,-2.56912603007935e-08,-4.036967801959503e-08,0.210924104892458,0.06943456801973479,-3.3531705840524614e-05,-3.343021149523531e-05,-0.00020490739378792094,0.003945692168581323,-3.1212797543472654e-10,-3.0976478800069056e-10,-0.0004111294982885086,-1.9201292330502924e-09,8.229884222757031e-06,-4.659821255143611e-12,-3.609991190584846e-08,1.3049133986778134e-06,2.037591440700446e-07,0.0013738989477443287,-2.3063351877371384e-14,-2.30282624732041e-14,-1.5848434397054797e-08,0.00023833645066330473,0.0002383364506633221,-6.974987747309991e-11,-7.067951515406406e-11,-2.8344127846985175e-07,7.042684119764985e-05,-5.455925300899607e-08,-8.598874809100427e-07,0.000777743821479735,-3.830685561523704e-07
concentration,C_fbp,-0.008292387702728206,1.4154946761101057,0.3936116869812267,0.0966098023034682,-0.00046198570374602135,0.001028732284199156,-8.710877394384231e-06,-1.3687740950166358e-05,0.02177863668034475,0.007169357104677799,-3.462263543302894e-06,-3.4517839043243143e-06,-2.115739063915278e-05,1.33782618351164,-1.0583009527910932e-07,-1.0502883306941723e-07,-0.13939754652025885,-6.510389188777311e-07,0.0027904241207923875,-1.5799587548129332e-09,-1.224003427164698e-05,0.0004424438697519328,6.908656489502972e-05,0.46583410646755125,-7.819858899808194e-12,-7.807961488234316e-12,-5.373569350546353e-06,0.0808103446885873,0.08081034468858202,-2.3649389864252545e-08,-2.3964592768451076e-08,-9.610358527972273e-05,0.0238789211492407,-1.849885751522518e-05,-0.00029155340499150393,0.2637017800555769,-0.00012988320492026263
concentration,C_dhap,-0.0053037352036634814,0.9053374267357829,0.2517504289058839,0.06179074445919792,-0.0002954818236176879,0.0006579677442067785,-5.5713973764384915e-06,-8.75455371100649e-06,0.01392941649504472,0.004585455121848476,-2.214432042654033e-06,-2.207729361572883e-06,-1.3532073218664693e-05,0.00026057304050763056,-2.0612894293797206e-11,-2.0456829677291558e-11,-2.7150943062357965e-05,-8.326740299605041e-07,0.0035689321031145134,-2.02075572656918e-09,-7.828613782641715e-06,0.00028298304562829026,4.418713396787326e-05,0.2979432267411366,-5.0015101104056775e-12,-4.993900634961585e-12,-3.4368857264656997e-06,0.05168555611601726,0.051685556116014164,-1.5125933092462554e-08,-1.5327533982245396e-08,-6.14669726885339e-05,0.015272739199478396,-1.1831699788804238e-05,-0.00018647488675580082,0.16866124261042215,-8.307210793745398e-05
concentration,C_g3p,-0.0005972815745710432,0.10195481919710758,0.028350942647358917,0.006958581401087683,-3.3275765491759575e-05,7.409721548793173e-05,-6.274244225582012e-07,-9.858964341894225e-07,0.001568665006365603,0.0005163922688694449,-2.4937886346652196e-07,-2.4862403922355603e-07,-1.5239180858184424e-06,2.9344503551674356e-05,-2.3213266753767245e-12,-2.303751416307316e-12,-3.057610808745535e-06,-1.4280191330561723e-11,6.120646425166485e-08,-3.4655552308412694e-14,-8.816214586985808e-07,3.1868212227681725e-05,4.976146043996112e-06,0.03355295707029315,-5.632464139447699e-13,-5.623894708093427e-13,-3.8704581573119264e-07,0.0058205828824620005,0.005820582882461652,-1.7034110466302814e-09,-1.72611438536432e-09,-6.922119755557127e-06,0.0017199436560815396,-1.3324300720796808e-06,-2.099991981170718e-05,0.018993831457852196,-9.355187905600113e-06
concentration,C_pgp,-1.6164524530777753e-06,0.00027592533339541414,7.672754817917442e-05,1.8832350527157866e-05,-9.005583806243951e-08,2.0053293260888657e-07,-1.6980295226649724e-09,-2.6681799294963406e-09,4.24535513157428e-06,1.3975377532182662e-06,-6.74906263240919e-10,-6.728634453294026e-10,-4.124254343326283e-09,7.94164711712315e-08,-6.282320382396268e-15,-6.234755614678352e-15,-8.274962299437563e-09,-3.864718310246363e-14,1.656460608632571e-10,-9.379002325331699e-17,-7.265968801818837e-13,2.6264496357927e-11,4.10113904398606e-12,2.765299516123352e-08,-4.642049969918417e-19,-4.634987412376332e-19,-1.0474810958997215e-09,1.5752529258008172e-05,1.5752529258008192e-05,-4.610024956661676e-12,-4.6714681170622725e-12,-1.8733672585514104e-08,4.654767969406128e-06,-3.6060209292649534e-09,-5.6833114127911153e-08,5.140393871256728e-05,-2.531840438890147e-08
concentration,C_3pg,-0.0018971245635773437,0.3238355243300972,0.09005010699602566,0.022102298590303625,-0.00010569264945364188,0.00023535239253913857,-1.9928662367968525e-06,-3.1314683426946985e-06,0.004982495764644662,0.0016401986925802577,-7.920933570722225e-07,-7.896958352441935e-07,-4.840367686819022e-06,9.320592089678854e-05,-7.373148777231915e-12,-7.317325096189159e-12,-9.711782333285498e-06,-4.5357672560133526e-11,1.9440795293417725e-07,-1.1007521941481363e-13,-8.5275926053376e-10,3.082492244648811e-08,4.813238809027889e-09,3.2454512730817904e-05,-5.448070604828557e-16,-5.439781716047824e-16,-3.7437485232390253e-10,5.630030783616325e-06,5.630030783789739e-06,-1.6476454029207872e-12,-1.6696054881973036e-12,-2.1986486741571933e-05,0.005462996845775307,-4.232151009859807e-06,-6.670131041051494e-05,0.0603294421747704,-2.9714555961887737e-05
concentration,C_2pg,-0.00035362642982051214,0.06036335331717261,0.016785454394155488,0.004119896548373054,-1.970124418930311e-05,4.386998509280453e-05,-3.714727993924782e-07,-5.837096790497271e-07,0.0009287435430835763,0.0003057351209242177,-1.476472084773942e-07,-1.4720030736149402e-07,-9.022506887377492e-07,1.737370375094891e-05,-1.3743644323723217e-12,-1.3639588262993411e-12,-1.8102887405492467e-06,-8.454728608568523e-12,3.623789292335263e-08,-2.0518162731557724e-14,-1.5895542493582684e-10,5.745805261608099e-09,8.971939158259387e-10,6.049562990404348e-06,-1.015527380534099e-16,-1.0139823209955187e-16,-6.978395485473192e-11,1.049444992343156e-06,1.0494449923836668e-06,-3.071232260940479e-13,-3.11216614282835e-13,-1.2480509372760416e-09,3.1010403861960014e-07,-2.4023574555971875e-10,-1.2433209035226648e-05,0.01124548469769333,-5.538830997312016e-06
concentration,C_pep,-0.0015810203410977362,0.2698771398386677,0.07504570528056403,0.018419551529285347,-8.808184338492835e-05,0.00019613731595396282,-1.660809267853977e-06,-2.6096942933299855e-06,0.0041522983279959486,0.001366904180252297,-6.60112537480958e-07,-6.581144974728741e-07,-4.033852029635952e-06,7.767570186886303e-05,-6.1446150710626454e-12,-6.098092880605646e-12,-8.093579269232594e-06,-3.7800056237878295e-11,1.620151815559214e-07,-9.173419290770367e-14,-7.106702390262921e-10,2.568879168718016e-08,4.011244126351768e-09,2.7046855294244416e-05,-4.5402985558148e-16,-4.533390783838134e-16,-3.1199551635228803e-10,4.691940044801423e-06,4.6919400449606284e-06,-1.3731103332920118e-12,-1.391411370617199e-12,-5.579882902590537e-09,1.3864371809229493e-06,-1.0740645988046737e-09,-1.6927920582087042e-08,1.5310823724708544e-05,-7.541165838513585e-09
flux,v_pts,9.630261865734013e-12,-1.6438708172472616e-09,-4.571163447764093e-10,-1.1219641882220799e-10,5.365217818631418e-13,-1.194557299001752e-12,1.011464853926564e-14,1.5895968048880167e-14,-2.5706406416494832e-11,-8.461271031246055e-12,4.0869356727129756e-15,4.074401832285662e-15,2.4973510396719054e-14,-1.55570101755296e-09,1.2306506091480666e-16,1.2213308156886831e-16,1.6210041646155907e-10,7.569812312740185e-16,-3.246434010044353e-12,1.8374601931230584e-18,1.4221519347350195e-14,-5.141195657938332e-13,-8.028867234981096e-14,-5.413423422719289e-10,9.08739276990117e-21,9.074081729600079e-21,6.247502189806971e-15,-9.394555398381562e-11,-9.394155702167341e-11,2.749661970695623e-17,2.786126946830806e-17,1.1158609022962306e-13,-2.772615984250281e-11,2.1478941808730205e-14,3.3863469725426653e-13,-3.0628315783902773e-10,1.5085841206585672e-13
