kind,name,v_max_1,Ka1_1,Ka2_1,Ka3_1,K_g6p_1,Ks_g6p_pgi,Kp_f6p_pgi,kcat_f_2,Ks_f6p_3,Ks_atp_3,Kp_fbp_3,Kp_adp_3,kcat_f_3,Ks_fbp_4,Kp_g3p_4,Kp_dhap_4,kcat_f_4,kcat_f_5,Ks_dhap_5,Kp_g3p_5,kcat_f_6,Ks_g3p_6,Ks_pi_6,Ks_nad_6,Kp_pgp_6,Kp_nadh_6,kcat_f_7,Ks_pgp_7,Ks_adp_7,Ks_3pg_7,Ks_atp_7,kcat_f_8,Ks_3pg_8,Ks_2pg_8,kcat_f_9,Ks_2pg_9,Ks_pep_9
concentration,C_g6p,-3.984037366463355e-05,0.006739051414053092,0.001601238168032537,0.000468259015339734,-1.7693166740545495e-05,0.010215599371076786,-0.00019763188617012432,-0.00014325433544293904,1.3051988412099782,0.4296612649629579,-0.0003165487826921626,-0.0003155906473797429,-0.0013729702002401294,0.08525523347298751,-2.92402011039389e-09,-2.901881730865289e-09,-0.009818220288896711,-3.892262348715279e-09,2.5292235130141514e-05,-9.456359841341213e-12,-1.1305147678224187e-07,4.371401573542559e-06,6.82584027361357e-07,0.0046025000801853,-7.185509655709935e-14,-7.174577365587061e-14,-1.4852105870171625e-07,0.0007548653829299508,0.0007548653829292847,-6.613741670408428e-10,-6.701890692198411e-10,-1.9854887198723765e-05,0.004228137847551395,-2.542576724139199e-06,-1.0245865420053602e-06,0.0009499220329010855,-3.74342283460931e-07
concentration,C_f6p,-1.4996990143047254e-05,0.002536760535450433,0.0006027491916816997,0.0001762653105755593,-6.660184702102863e-06,3.2899343528077185e-06,-6.364736007211117e-08,-4.613506679776783e-08,0.49131201280132253,0.16173607748227536,-0.00011915749130616518,-0.0001187968233573302,-0.0005168229784596407,0.03209236707617133,-1.1006799570914276e-09,-1.0923464745196128e-09,-0.0036958426680729194,-1.4651524248285333e-09,9.520678800713936e-06,-3.559628645314323e-12,-4.255562202577528e-08,1.6455133394219604e-06,2.569430200823198e-07,0.0017325050442576543,-2.7048194475131326e-14,-2.700704238942228e-14,-5.590732838594392e-08,0.00028415166993524645,0.0002841516699349998,-2.489590571596576e-10,-2.522772238567702e-10,-7.473914530283021e-06,0.0015915850127259901,-9.570943885354727e-07,-3.856819818343635e-07,0.0003575762487767885,-1.409125221253033e-07
concentration,C_fbp,-0.0022509598513826773,0.380752808623918,0.09046910199896466,0.026456384481989934,-0.0009996544789474828,0.0004937997605688251,-9.553093707638759e-06,-6.924601677554349e-06,0.0630904611437994,0.02076888707394926,-1.53012767434288e-05,-1.5254962575203866e-05,-6.636638061181628e-05,4.816875198598196,-1.6520557596527657e-07,-1.6395476933506183e-07,-0.5547242072704625,-2.1991074578260497e-07,0.0014289977888495336,-5.342792850888799e-10,-6.387348113234516e-06,0.0002469818562982484,3.85656333143941e-05,0.26003879860936047,-4.059774613101463e-12,-4.053597927550017e-12,-8.391360564955825e-06,0.042649491334955755,0.04264949133495242,-3.736728752471769e-08,-3.786532479407275e-08,-0.0011217905320301904,0.2388875322246389,-0.00014365422817828142,-5.7888592903569474e-05,0.053670087980242656,-2.1150139266375724e-05
concentration,C_dhap,-0.0008781691177602252,0.14854345706281957,0.03529479721203786,0.010321454558775511,-0.00038999615710743707,0.000192646572448928,-3.7269575767712463e-06,-2.701501469377231e-06,0.02461354189591524,0.008102585761119345,-5.969501717969269e-06,-5.951433127261382e-06,-2.589157948847477e-05,0.001607750177103324,-5.514141078305762e-11,-5.4723923408298246e-11,-0.00018515280253511408,-1.7151494826357903e-07,0.0011145179875180552,-4.1670034637970816e-10,-2.491902223005642e-06,9.635526760729164e-05,1.5045647377288748e-05,0.10144918498803038,-1.5838437492272128e-12,-1.5814340329911857e-12,-3.273729515780337e-06,0.01663888680929179,0.01663888680929076,-1.4578135589262481e-08,-1.4772435345066795e-08,-0.00043764521221568737,0.09319742122170119,-5.604396131155136e-05,-2.2584132066428607e-05,0.020938362709589063,-8.25132404255998e-06
concentration,C_g3p,-9.913631596944876e-05,0.01676903775907401,0.003984421790434184,0.0011651867045983492,-4.402657924988673e-05,2.174782862489911e-05,-4.207354101427275e-07,-3.049718987422147e-07,0.0027786172585345056,0.000914699100593016,-6.738957184034332e-07,-6.718559592257161e-07,-2.922894637497634e-06,0.00018149855910175113,-6.224901571457035e-12,-6.177771514785934e-12,-2.090185860487468e-05,-8.286177615942607e-12,5.3844251454005265e-08,-2.0131499435643424e-14,-2.8131028653675514e-07,1.0877524683628633e-05,1.6984997789082573e-06,0.011452575881360538,-1.7879976782842944e-13,-1.7852773549964429e-13,-3.6957059535714957e-07,0.0018783602232710528,0.0018783602232709373,-1.645722477361349e-09,-1.66765693348676e-09,-4.940567046059233e-05,0.010521036109009521,-6.3267903008615165e-06,-2.549517635217597e-06,0.00236372709934837,-9.314901320327044e-07
concentration,C_pgp,-8.88097000708682e-07,0.00015022277147352383,3.569381217206495e-05,1.0438140730774384e-05,-3.944051440778616e-07,1.9482448167263646e-07,-3.769091600646333e-09,-2.7320425005177472e-09,2.4891803062186207e-05,8.194187163839643e-06,-6.036988165755451e-09,-6.018715305903594e-09,-2.6184289133238247e-08,1.6259261227883446e-06,-5.5764795736376546e-14,-5.534258861439685e-14,-1.8724599303149484e-07,-7.423041104608172e-14,4.823552068932909e-10,-1.8034485235330118e-16,-2.1560359625878523e-12,8.336820775721413e-11,1.3017748667092991e-11,8.777555116687477e-08,-1.3703684087740611e-18,-1.3682834799968554e-18,-3.3107397029759125e-09,1.682699285549287e-05,1.6826992855494818e-05,-1.4742944418013253e-11,-1.4939440772616618e-11,-4.4259288157908097e-07,9.425103728526617e-05,-5.667754985003718e-08,-2.2839450336118616e-08,2.117507521736494e-05,-8.344606962230224e-09
concentration,C_3pg,-0.0017775681967904455,0.30067798989518785,0.07144285510324311,0.02089243290072811,-0.0007894205702801236,0.0003899504246736695,-7.54401529873045e-06,-5.468312422321816e-06,0.04982212241323068,0.01640105358917006,-1.2083317654823714e-05,-1.2046743660642404e-05,-5.2409094481471664e-05,0.003254368114808253,-1.1161587889305873e-10,-1.1077081128233214e-10,-0.0003747817201444895,-1.485756821469652e-10,9.654567836041866e-07,-3.6096876025561693e-13,-4.315408056981485e-09,1.668654148367162e-07,2.605564027649221e-08,0.00017568692150061544,-2.742857249652814e-15,-2.738684168710186e-15,-5.6693551604465194e-09,2.8814768704331633e-05,2.8814768704582686e-05,-2.5246016151734355e-11,-2.5582499151562144e-11,-0.0008858706084955716,0.18864791375164758,-0.00011344279960978548,-4.5714241256618215e-05,0.04238291565109941,-1.6702125937743473e-05
concentration,C_2pg,-0.00027830912436360445,0.04707635309533125,0.011185617790484938,0.00327107264684735,-0.0001235974788849012,6.105350075013247e-05,-1.1811464087658374e-06,-8.561591306319403e-07,0.007800517183112175,0.002567869334877897,-1.8918529044925809e-06,-1.8861266115077275e-06,-8.205552518684081e-06,0.0005095276860503351,-1.7475398754092792e-11,-1.7343088785144135e-11,-5.867856858922713e-05,-2.326209602377815e-11,1.5115897891288111e-07,-5.651591053718766e-14,-6.756518635234245e-10,2.6125670388965033e-08,4.079461704037666e-09,2.750683002580828e-05,-4.2944180188050413e-16,-4.2878843382964946e-16,-8.876357296580517e-10,4.511451041552579e-06,4.51145104154896e-06,-3.952701027507342e-12,-4.005383268007582e-12,-1.1866268286106956e-07,2.5269455095612215e-05,-1.5195703327179334e-08,-7.1573571568950295e-06,0.0066357803679299625,-2.6150074315969307e-06
concentration,C_pep,-0.0012506554013967516,0.21155000006329716,0.050265521619595945,0.014699427061528998,-0.0005554178466835683,0.00027435999686296734,-5.307792690380604e-06,-3.847376702536912e-06,0.03505367986429886,0.011539397643150448,-8.501539642525172e-06,-8.475807035777591e-06,-3.687381289568348e-05,0.002289696940957529,-7.853030986290587e-11,-7.793574014771656e-11,-0.00026368761242391483,-1.0453435910361166e-10,6.79272709010924e-07,-2.5396913851066727e-13,-3.0362197136970236e-09,1.1740258519345395e-07,1.833213629047612e-08,0.00012360919002011661,-1.929809914162749e-15,-1.926873832638573e-15,-3.988825083551255e-09,2.0273394227478062e-05,2.027339422747697e-05,-1.776250378337263e-11,-1.7999245315214643e-11,-5.332420384409522e-07,0.00011355495612095577,-6.82858976584699e-08,-2.7517286320207957e-08,2.5512024108722762e-05,-1.00536981245009e-08
flux,v_pts,-1.303540608788012e-12,2.204947335826546e-10,5.239053635364144e-11,1.5320744672919773e-11,-5.788911017212683e-13,2.858457492354824e-13,-5.53110161471028e-15,-4.009292878896574e-15,2.5635303056148465e-11,8.437011841910412e-12,-6.216753945503792e-15,-6.197658904357598e-15,-2.6963123502286755e-14,2.664673768903376e-09,-9.139126236260185e-17,-9.06993099428115e-17,-3.068714213461186e-10,-1.2106265923028396e-16,7.877873280093105e-13,-2.947488009748013e-19,-3.53574789791348e-15,1.3674037679882165e-13,2.1367221896767787e-14,1.4391808843389357e-10,-2.249349935326268e-21,-2.2449166350757466e-21,-4.643281118352274e-15,2.3600892326893034e-11,2.3601330920532278e-11,-2.0675857825491193e-17,-2.0956223555056463e-17,-6.214637844739812e-13,1.3234189698761693e-10,-7.958340941258439e-14,-3.165517629267569e-14,2.9345838272677086e-11,-1.1565343413162833e-14
